Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Cam Schlittler","NYY",12.5469,0,0,3.78488,33,33,0,0,,198,833.17,174.135,90.946,83.2674,21.771,77.8244,2.5324,9.49174,199.218,9.05538,3.53747,2.55984,0.989592,0.239109,0.0934076,0.14570128172636032,0.233471,1.27252,0.290293,0.726989,,,3.87521,3.13256,3.27147,131.36000061035156,,,,,,,879.1999999999999,4.44040404040404,841,4.247474747474747,,,,,,,,,,,,,,,,,,,"Cam Schlittler","32095",693645
"Reese Olson","DET",12.1152,0,0,3.99577,33,33,0,0,,198,828.076,189.09,96.0133,87.9069,22.6221,61.5384,2.51692,8.91244,177.991,8.09051,2.7972,2.89236,1.02828,0.214946,0.074315,0.14063065499067307,0.249583,1.2658,0.29886,0.706143,,,3.88997,3.12433,2.74568,740.219970703125,,,,,,,833.9000000000002,4.2116161616161625,834,4.212121212121212,,,,,,,,,,,,,,,,,,,"Reese Olson","24968",681857
"Reid Detmers","LAA",12.825,0,0,3.87213,33,33,0,0,,198,861.87,184.408,93.0424,85.1868,26.7255,68.9118,2.61964,9.43646,212.184,9.64473,3.13236,3.07906,1.21479,0.24619,0.0799562,0.16623405367136002,0.235358,1.27939,0.289532,0.742355,,,3.93366,3.08137,3.05967,332.4700012207031,,,,,,,844.6999999999999,4.266161616161615,829,4.186868686868687,,,,,,,,,,,,,,,,,,,"Reid Detmers","27468",672282
"Aaron Nola","PHI",12.2438,0,0,3.91252,33,33,0,0,,198,827.378,183.284,94.013,86.0755,26.4915,57.0193,2.5148,8.75765,191.869,8.72133,2.59179,3.36498,1.20416,0.2319,0.0689157,0.16298454999923706,0.240657,1.21366,0.288625,0.719879,,,3.93303,3.07028,2.95451,213.61000061035156,,,,,,,855.6000000000001,4.321212121212122,838,4.232323232323233,,,,,,,,,,,,,,,,,,,"Aaron Nola","16149",605400
"Tanner Bibee","CLE",12.199,0,0,3.88616,33,33,0,0,,198,821.379,181.022,93.3796,85.4955,26.4388,55.7855,2.49656,8.6671,185.178,8.41718,2.5357,3.31946,1.20176,0.225448,0.0679169,0.1575307846069336,0.239155,1.196,0.283478,0.717882,,,3.97709,3.02507,3.05967,186.13999938964844,,,,,,,849.8000000000001,4.291919191919193,827,4.1767676767676765,,,,,,,,,,,,,,,,,,,"Tanner Bibee","30134",676440
"Freddy Peralta","NYM",12.1521,0,0,3.88143,33,33,0,0,,198,817.688,168.301,93.266,85.3915,26.5234,71.8931,2.48535,9.16749,210.888,9.58583,3.26787,2.93336,1.20561,0.257908,0.0879224,0.1699855849146843,0.228475,1.2131,0.284001,0.723565,,,3.97458,3.02406,3.05967,57.2400016784668,,,,,,,875.3,4.420707070707071,818,4.1313131313131315,,,,,,,,,,,,,,,,,,,"Freddy Peralta","18679",642547
"Quinn Priester","MIL",12.175,0,0,4.06947,33,33,0,0,,198,840.621,199.889,97.7843,89.5284,22.1315,55.5484,2.55505,8.81923,162.944,7.40653,2.52493,2.93336,1.00598,0.193837,0.0660802,0.1277570202946663,0.257504,1.29009,0.300683,0.702386,,,3.91759,3.01385,2.5388,316.2900085449219,,,,,,,805.5999999999999,4.068686868686868,835,4.217171717171717,,,,,,,,,,,,,,,,,,,"Quinn Priester","25977",682990
"Sandy Alcantara","MIA",12.4505,0,0,3.88587,33,33,0,0,,198,838.28,185.741,93.3727,85.4892,22.8354,64.4907,2.54794,9.0946,178.268,8.10309,2.93139,2.76424,1.03797,0.212659,0.0769321,0.13572705537080765,0.242895,1.26379,0.289049,0.718672,,,3.94867,3.00064,3.05967,146.66000366210938,,,,,,,835.7000000000002,4.220707070707071,828,4.181818181818182,,,,,,,,,,,,,,,,,,,"Sandy Alcantara","18684",645261
"Thomas White","MIA",12.4873,0,0,3.94293,33,33,0,0,,198,847.35,175.634,94.7437,86.7444,24.7234,82.1643,2.5755,9.7527,215.603,9.80015,3.73474,2.62405,1.12379,0.254444,0.0969663,0.15747810900211334,0.232495,1.30201,0.29297,0.730579,,,3.97326,2.98718,2.84985,999,,,,,,,856.1,4.323737373737374,821,4.146464646464646,,,,,,,,,,,,,,,,,,,"Thomas White","sa3023268",806258
"Louis Varland","TOR",12.5027,0,0,4.00846,33,33,0,0,,198,856.051,194.142,96.3182,88.186,24.3798,63.8672,2.60195,9.22177,188.009,8.54588,2.90305,2.94376,1.10817,0.219624,0.0746067,0.14501728862524033,0.247959,1.30308,0.29753,0.72223,,,3.94415,2.97486,2.74568,734.1300048828125,,,,,,,822.6,4.154545454545454,835,4.217171717171717,,,,,,,,,,,,,,,,,,,"Louis Varland","27691",686973
"Nick Pivetta","SDP",11.7806,0,0,3.95093,33,33,0,0,,198,800.278,168.616,94.936,86.9205,28.7051,61.4254,2.43243,8.67764,204.915,9.31433,2.79207,3.336,1.30478,0.256055,0.0767551,0.17930012196302414,0.230925,1.16182,0.281763,0.711626,,,4.01213,2.96004,2.84985,95.16999816894531,,,,,,,869.1,4.38939393939394,813,4.106060606060606,,,,,,,,,,,,,,,,,,,"Nick Pivetta","15454",601713
"Braxton Ashcraft","PIT",12.2622,0,0,4.07655,33,33,0,0,,198,847.467,195.462,97.9546,89.6842,23.8292,61.8928,2.57586,9.08531,177.527,8.06939,2.81331,2.86829,1.08315,0.209479,0.0730327,0.13644641637802124,0.251726,1.29977,0.298424,0.711628,,,3.98191,2.92903,2.5388,258.17999267578125,,,,,,,806,4.070707070707071,821,4.146464646464646,,,,,,,,,,,,,,,,,,,"Braxton Ashcraft","23793",677952
"Shane Baz","BAL",12.502,0,0,3.90001,33,33,0,0,,198,843.381,178.854,93.7124,85.8002,24.4221,74.174,2.56344,9.45626,198.319,9.01449,3.37154,2.6737,1.1101,0.235147,0.0879484,0.14719907939434052,0.235412,1.27792,0.287578,0.728011,,,4.00251,2.90838,2.95451,195.41000366210938,,,,,,,851.6,4.301010101010101,825,4.166666666666667,,,,,,,,,,,,,,,,,,,"Shane Baz","22264",669358
"Carlos Rodón","NYY",12.1366,0,0,3.87702,33,33,0,0,,198,816.155,169.383,93.16,85.2945,25.9515,70.5015,2.48069,9.10886,200.452,9.11147,3.20461,2.84324,1.17961,0.245606,0.0863825,0.159223310649395,0.22997,1.21154,0.281162,0.72082,,,4.02047,2.90737,3.05967,197.38999938964844,,,,,,,866.0000000000001,4.373737373737375,812,4.101010101010101,,,,,,,,,,,,,,,,,,,"Carlos Rodon","16137",607074
"Jarlin Susana","WSN",12.7285,0,0,3.93443,33,33,0,0,,198,862.712,178.64,94.5394,86.5574,20.431,94.9177,2.6222,10.3009,208.988,9.49944,4.31444,2.20178,0.928681,0.242245,0.110022,0.13222256302833557,0.23583,1.3816,0.299596,0.730823,,,3.9598,2.89807,2.84985,999,,,,,,,856.8000000000001,4.327272727272728,833,4.207070707070707,,,,,,,,,,,,,,,,,,,"Jarlin Susana","sa3018808",703186
"Jacob Misiorowski","MIL",12.4157,0,0,3.83163,33,33,0,0,,198,829.749,162.113,92.0693,84.2958,23.6829,90.3987,2.52201,9.87787,217.795,9.89977,4.10903,2.40927,1.0765,0.262483,0.108947,0.1535358503460884,0.222233,1.27531,0.283672,0.731427,,,4.00947,2.88703,3.16532,121.37000274658203,,,,,,,884.8,4.468686868686868,814,4.111111111111111,,,,,,,,,,,,,,,,,,,"Jacob Misiorowski","31623",694819
"Michael King","SDP",12.2075,0,0,3.97871,33,33,0,0,,198,832.44,177.529,95.6034,87.5315,26.1899,70.5584,2.53019,9.24611,201.585,9.16294,3.2072,2.85699,1.19045,0.242161,0.0847609,0.15740031749010086,0.235876,1.25297,0.288341,0.721232,,,4.02762,2.88382,2.74568,126.25,,,,,,,846.6000000000001,4.275757575757576,816,4.121212121212121,,,,,,,,,,,,,,,,,,,"Michael King","19853",650633
"Zac Gallen","ARI",12.058,0,0,4.03113,33,33,0,0,,198,828.179,183.178,96.8631,88.6849,25.462,64.6394,2.51723,9.01553,188.731,8.57866,2.93815,2.91974,1.15736,0.227886,0.0780501,0.1498362347483635,0.242774,1.25161,0.291889,0.711476,,,4.0165,2.88153,2.642,227.92999267578125,,,,,,,837.9000000000001,4.231818181818182,821,4.146464646464646,,,,,,,,,,,,,,,,,,,"Zac Gallen","19291",668678
"Michael McGreevy","STL",11.7391,0,0,4.25007,33,33,0,0,,198,830.891,210.548,102.124,93.5015,24.6779,37.4309,2.52548,8.14101,141.916,6.45071,1.7014,3.7914,1.12172,0.170799,0.0450491,0.12575020641088486,0.268105,1.25242,0.300408,0.683386,,,4.0124,2.86009,2.13078,724.1799926757812,,,,,,,758.1,3.828787878787879,814,4.111111111111111,,,,,,,,,,,,,,,,,,,"Michael McGreevy","29869",700241
"Mason Miller","SDP",5.62218,0,0,2.19418,70,0,0,0,,70,270.552,41.2306,18.6396,17.0658,5.90313,26.8674,0.822338,3.13483,103.401,13.2944,3.45438,3.84856,0.758974,0.382184,0.0993057,0.2828786075115204,0.171401,0.972828,0.26917,0.826599,,,2.56293,2.85603,3.63777,29.450000762939453,,,,,,,453.6,6.48,388,5.542857142857143,,,,,,,,,,,,,,,,,,,"Mason Miller","31757",695243
"Tylor Megill","NYM",12.9638,0,0,3.90148,33,33,0,0,,198,874.708,182.065,93.7478,85.8326,24.7023,83.5001,2.65866,10.0242,212.522,9.6601,3.79546,2.54517,1.12283,0.242964,0.0954605,0.1475030928850174,0.233063,1.34124,0.289292,0.743856,,,4.02735,2.84934,2.95451,999,,,,,,,828.5,4.184343434343434,809,4.085858585858586,,,,,,,,,,,,,,,,,,,"Tylor Megill","21318",656731
"David Peterson","NYM",12.2795,0,0,4.10091,33,33,0,0,,198,851.502,194.476,98.5397,90.22,20.0784,74.477,2.58812,9.53376,173.125,7.86933,3.38532,2.32455,0.912655,0.203318,0.0874654,0.11585213989019394,0.253392,1.35835,0.303676,0.707569,,,3.97757,2.84858,2.43608,519.6699829101562,,,,,,,808.8000000000001,4.084848484848485,824,4.161616161616162,,,,,,,,,,,,,,,,,,,"David Peterson","20302",656849
"Will Warren","NYY",12.7867,0,0,3.99128,33,33,0,0,,198,873.439,193.231,95.9056,87.8082,25.3537,69.6544,2.6548,9.55711,195.32,8.87819,3.16611,2.80413,1.15244,0.223622,0.0797472,0.14387475699186325,0.243294,1.32771,0.292697,0.734332,,,4.02701,2.83559,2.74568,351.42999267578125,,,,,,,805.9000000000001,4.070202020202021,815,4.116161616161616,,,,,,,,,,,,,,,,,,,"Will Warren","30182",701542
"Coleman Crow","MIL",11.097,0,0,4.20909,33,33,0,0,,198,781.03,179.915,101.139,92.6,24.3656,57.4308,2.37392,8.38593,170.089,7.73132,2.61049,2.96163,1.10753,0.217775,0.0735322,0.1442430540919304,0.251554,1.19871,0.298697,0.670196,,,4.01405,2.83385,2.23207,999,,,,,,,847,4.277777777777778,823,4.156565656565657,,,,,,,,,,,,,,,,,,,"Coleman Crow","sa3015142",689441
"Bubba Chandler","PIT",12.2978,0,0,3.9973,33,33,0,0,,198,840.74,183.296,96.0503,87.9407,25.2771,68.7679,2.55541,9.25607,190.095,8.64066,3.12582,2.76429,1.14896,0.226104,0.0817946,0.1443093791604042,0.24032,1.27305,0.288701,0.720032,,,4.05678,2.82628,2.74568,153.8699951171875,,,,,,,827.9000000000001,4.181313131313132,811,4.095959595959596,,,,,,,,,,,,,,,,,,,"Bubba Chandler","29868",696149
"Ricky Tiedemann","TOR",12.2498,0,0,4.06021,33,33,0,0,,198,844.715,177.211,97.5619,89.3247,23.7397,86.0198,2.56749,9.85791,210.396,9.56344,3.90999,2.4459,1.07908,0.249073,0.101833,0.14724010229110718,0.236648,1.32945,0.298175,0.720315,,,4.02129,2.81591,2.5388,999,,,,,,,841.8,4.251515151515151,810,4.090909090909091,,,,,,,,,,,,,,,,,,,"Ricky Tiedemann","sa3018096",694357
"Graham Ashcraft","CIN",12.6492,0,0,4.00834,33,33,0,0,,198,866.066,195.544,96.3154,88.1834,21.9178,70.6607,2.63239,9.529,175.905,7.99568,3.21185,2.48943,0.996262,0.203108,0.0815881,0.12151999026536942,0.248823,1.34447,0.295256,0.721338,,,4.01236,2.80895,2.74568,999,,,,,,,793.9999999999999,4.0101010101010095,813,4.106060606060606,,,,,,,,,,,,,,,,,,,"Graham Ashcraft","27552",668933
"Ben Brown","CHC",12.3403,0,0,4.0812,33,33,0,0,,198,853.407,188.009,98.0662,89.7865,27.4013,67.328,2.59391,9.31389,200.366,9.10755,3.06036,2.97597,1.24552,0.234784,0.0788932,0.15589065849781036,0.24204,1.28958,0.292546,0.724833,,,4.07155,2.78478,2.5388,729.8800048828125,,,,,,,816.3,4.122727272727272,811,4.095959595959596,,,,,,,,,,,,,,,,,,,"Ben Brown","23590",676962
"Brandon Pfaadt","ARI",12.2693,0,0,4.10985,33,33,0,0,,198,851.838,199.978,98.7545,90.4167,29.7196,45.8598,2.58915,8.59305,180.062,8.18463,2.08454,3.92635,1.35089,0.21138,0.0538363,0.15754399076104164,0.250792,1.2416,0.28975,0.720183,,,4.09266,2.76767,2.43608,674.9199829101562,,,,,,,771.2,3.894949494949495,795,4.015151515151516,,,,,,,,,,,,,,,,,,,"Brandon Pfaadt","27782",694297
"Gavin Williams","CLE",12.2539,0,0,3.98381,33,33,0,0,,198,836.19,175.178,95.726,87.6438,23.8426,80.936,2.54158,9.61943,199.07,9.04864,3.67891,2.4596,1.08376,0.238068,0.0967914,0.1412765011191368,0.234938,1.2935,0.289513,0.720086,,,4.06181,2.76156,2.74568,140.1300048828125,,,,,,,840,4.242424242424242,803,4.055555555555555,,,,,,,,,,,,,,,,,,,"Gavin Williams","30122",668909
"Yordanny Monegro","BOS",11.5846,0,0,4.14947,33,33,0,0,,198,808.692,180.848,99.7065,91.2882,23.4178,68.3756,2.458,8.97673,178.209,8.10041,3.10798,2.60632,1.06445,0.220367,0.0845508,0.1358160823583603,0.247283,1.2587,0.297198,0.690805,,,4.04458,2.75433,2.33384,999,,,,,,,836.7000000000002,4.2257575757575765,816,4.121212121212121,,,,,,,,,,,,,,,,,,,"Yordanny Monegro","sa3015476",694057
"Kumar Rocker","TEX",12.0448,0,0,4.1902,33,33,0,0,,198,845.536,197.606,100.685,92.1844,24.6202,61.0117,2.56999,9.04022,173.721,7.8964,2.77326,2.84734,1.1191,0.205456,0.0721574,0.1332988739013672,0.254816,1.30615,0.299727,0.704585,,,4.05825,2.75046,2.23207,740.3699951171875,,,,,,,780.9000000000001,3.9439393939393943,803,4.055555555555555,,,,,,,,,,,,,,,,,,,"Kumar Rocker","31843",677958
"Clarke Schmidt","NYY",11.9324,0,0,4.05381,33,33,0,0,,198,822.101,180.454,97.408,89.1838,25.7083,65.5094,2.49876,8.9937,184.488,8.3858,2.9777,2.8162,1.16856,0.22441,0.0796853,0.14472440630197525,0.241378,1.24224,0.287951,0.707502,,,4.08838,2.7464,2.642,999,,,,,,,820.4000000000001,4.143434343434344,795,4.015151515151516,,,,,,,,,,,,,,,,,,,"Clarke Schmidt","19899",657376
"Mitch Keller","PIT",12.2176,0,0,4.10047,33,33,0,0,,198,847.159,193.097,98.5292,90.2103,26.6115,59.5352,2.57492,9.00503,182.067,8.27575,2.70615,3.05813,1.20961,0.214914,0.0702763,0.14463794976472855,0.248,1.27592,0.292111,0.715507,,,4.08179,2.74334,2.43608,532.7000122070312,,,,,,,788.3,3.981313131313131,796,4.02020202020202,,,,,,,,,,,,,,,,,,,"Mitch Keller","17594",656605
"Ryan Pepiot","TBR",11.7893,0,0,4.0035,33,33,0,0,,198,806.661,170.725,96.1992,88.0771,26.7493,67.5274,2.45183,8.93188,193.184,8.78111,3.06943,2.86083,1.21588,0.239487,0.0837123,0.15577434748411179,0.233805,1.20329,0.282157,0.707424,,,4.09852,2.73925,2.74568,128.8699951171875,,,,,,,843.4999999999999,4.2601010101010095,794,4.01010101010101,,,,,,,,,,,,,,,,,,,"Ryan Pepiot","26221",686752
"Ryan Weathers","NYY",12.2903,0,0,4.03426,33,33,0,0,,198,844.492,185.973,96.9384,88.7538,25.9896,66.6292,2.56682,9.21675,188.543,8.57016,3.0286,2.82974,1.18134,0.223262,0.0788985,0.1443638950586319,0.241949,1.27577,0.28872,0.719944,,,4.08623,2.73505,2.642,231.0800018310547,,,,,,,811.8000000000001,4.1000000000000005,802,4.05050505050505,,,,,,,,,,,,,,,,,,,"Ryan Weathers","23796",677960
"Gavin Stone","LAD",12.0325,0,0,4.11549,33,33,0,0,,198,836.05,191.252,98.8901,90.5408,25.3595,60.1579,2.54116,8.93321,174.8,7.94543,2.73445,2.90568,1.15271,0.209078,0.0719549,0.13712292164564133,0.249364,1.26975,0.292683,0.706416,,,4.08134,2.73447,2.43608,745.739990234375,,,,,,,804.1,4.061111111111111,808,4.08080808080808,,,,,,,,,,,,,,,,,,,"Gavin Stone","27792",694813
"Tanner Houck","BOS",12.4526,0,0,4.15378,33,33,0,0,,198,869.796,203.87,99.8102,91.3832,21.4963,68.0514,2.64373,9.47398,166.4,7.56365,3.09324,2.44522,0.977107,0.19131,0.0782383,0.11307124048471451,0.257324,1.37334,0.301757,0.711714,,,4.04033,2.71804,2.33384,999,,,,,,,777.5000000000001,3.9267676767676774,818,4.1313131313131315,,,,,,,,,,,,,,,,,,,"Tanner Houck","19879",656557
"Brayan Bello","BOS",12.1299,0,0,4.15951,33,33,0,0,,198,847.926,197.255,99.948,91.5093,22.092,66.1359,2.57725,9.22903,165.529,7.52406,3.00618,2.50287,1.00418,0.195217,0.0779973,0.11721949279308319,0.255326,1.33026,0.299455,0.703095,,,4.0555,2.71177,2.33384,436.17999267578125,,,,,,,789.3999999999999,3.9868686868686862,811,4.095959595959596,,,,,,,,,,,,,,,,,,,"Brayan Bello","23920",678394
"Brant Hurter","DET",12.2934,0,0,4.14482,33,33,0,0,,198,857.619,200.468,99.5948,91.186,23.7898,61.6581,2.60672,9.16197,168.214,7.6461,2.80264,2.72818,1.08136,0.196141,0.0718945,0.12424638867378235,0.254789,1.32387,0.29704,0.710301,,,4.07099,2.70843,2.33384,999,,,,,,,773,3.904040404040404,801,4.045454545454546,,,,,,,,,,,,,,,,,,,"Brant Hurter","30133",676428
"Cade Horton","CHC",11.329,0,0,4.14737,33,33,0,0,,198,790.623,178.46,99.6562,91.2422,25.6111,57.5617,2.40308,8.47,168.334,7.65154,2.61644,2.92441,1.16414,0.212913,0.0728055,0.1401074379682541,0.246291,1.19203,0.288043,0.681262,,,4.11681,2.70683,2.33384,184.77999877929688,,,,,,,820.6000000000001,4.144444444444445,790,3.98989898989899,,,,,,,,,,,,,,,,,,,"Cade Horton","31872",690990
"Brady Singer","CIN",12.1488,0,0,4.12703,33,33,0,0,,198,845.468,191.863,99.1675,90.7947,25.2063,64.7282,2.56978,9.16218,180.584,8.20835,2.94219,2.78987,1.14574,0.21359,0.076559,0.13703109323978424,0.248663,1.29591,0.294557,0.711351,,,4.08557,2.70354,2.43608,367.6199951171875,,,,,,,798.5,4.032828282828283,805,4.065656565656566,,,,,,,,,,,,,,,,,,,"Brady Singer","25377",663903
"Julian Garcia","CIN",10.3305,0,0,4.23948,33,33,0,0,,198,730.125,161.133,101.869,93.2686,22.7796,64.0029,2.2192,8.17946,165.155,7.50704,2.90922,2.58043,1.03543,0.226201,0.0876602,0.13854067772626877,0.244904,1.13705,0.294364,0.637878,,,4.0562,2.69308,2.13078,999,,,,,,,877.7000000000002,4.432828282828283,805,4.065656565656566,,,,,,,,,,,,,,,,,,,"Julian Garcia","sa918182",670062
"Casey Mize","DET",12.068,0,0,4.16452,33,33,0,0,,198,844.181,195.82,100.068,91.6194,26.4858,57.1637,2.56587,8.90208,174.344,7.92472,2.59835,3.04991,1.2039,0.206524,0.067715,0.1388092115521431,0.251659,1.2777,0.293328,0.708258,,,4.11405,2.68364,2.33384,273.6400146484375,,,,,,,785.8000000000001,3.968686868686869,802,4.05050505050505,,,,,,,,,,,,,,,,,,,"Casey Mize","20492",663554
"J.T. Ginn","ATH",12.3343,0,0,4.17361,33,33,0,0,,198,863.884,197.925,100.287,91.8195,24.1855,69.3917,2.62576,9.46903,182.254,8.28429,3.15417,2.62646,1.09934,0.210971,0.0803252,0.13064569234848022,0.252126,1.35008,0.300284,0.715463,,,4.07698,2.67963,2.33384,745.3599853515625,,,,,,,785.2,3.965656565656566,808,4.08080808080808,,,,,,,,,,,,,,,,,,,"J.T. Ginn","27889",669372
"Clay Holmes","NYM",12.0478,0,0,4.19745,33,33,0,0,,198,846.592,195.918,100.86,92.3439,18.6472,76.6272,2.5732,9.56384,159.976,7.27164,3.48305,2.08772,0.847602,0.188965,0.0905125,0.09845221042633057,0.257651,1.37649,0.304705,0.696666,,,4.04946,2.67136,2.23207,387.9700012207031,,,,,,,780.9,3.943939393939394,802,4.05050505050505,,,,,,,,,,,,,,,,,,,"Clay Holmes","13649",605280
"Max Meyer","MIA",12.5498,0,0,4.12056,33,33,0,0,,198,872.6,196.852,99.012,90.6524,26.5054,67.3586,2.65225,9.47444,191.945,8.7248,3.06175,2.84961,1.20479,0.21997,0.077193,0.142776757478714,0.247374,1.3344,0.295067,0.727417,,,4.10068,2.66675,2.43608,401.4200134277344,,,,,,,776.8999999999999,3.923737373737373,795,4.015151515151516,,,,,,,,,,,,,,,,,,,"Max Meyer","27474",676974
"Taj Bradley","MIN",12.19,0,0,4.08197,33,33,0,0,,198,843.1,187.241,98.0846,89.8033,27.2602,63.2809,2.56259,9.09478,186.869,8.49406,2.8764,2.95301,1.2391,0.221645,0.0750574,0.14658796042203903,0.242941,1.26526,0.287427,0.717832,,,4.13398,2.6598,2.5388,558.8400268554688,,,,,,,804.8999999999999,4.0651515151515145,797,4.025252525252525,,,,,,,,,,,,,,,,,,,"Taj Bradley","22543",671737
"Yusei Kikuchi","LAA",12.2296,0,0,4.08004,33,33,0,0,,198,845.615,184.439,98.0384,89.7609,26.4956,70.1053,2.57023,9.34069,192.758,8.76175,3.18661,2.74956,1.20434,0.227951,0.0829045,0.14504603296518326,0.240729,1.28558,0.28879,0.719732,,,4.13142,2.64665,2.5388,499.3800048828125,,,,,,,816.0000000000001,4.121212121212122,801,4.045454545454546,,,,,,,,,,,,,,,,,,,"Yusei Kikuchi","20633",579328
"Ty Johnson","TBR",11.0691,0,0,4.20609,33,33,0,0,,198,778.742,167.839,101.067,92.5341,26.6292,67.1956,2.36697,8.68886,188.821,8.58278,3.05435,2.81002,1.21042,0.24247,0.0862875,0.15618213266134262,0.238795,1.18704,0.289717,0.677446,,,4.126,2.64575,2.23207,999,,,,,,,846.3,4.274242424242424,789,3.984848484848485,,,,,,,,,,,,,,,,,,,"Ty Johnson","sa3023410",694494
"Logan Henderson","MIL",11.1918,0,0,4.21472,33,33,0,0,,198,788.311,177.82,101.275,92.7239,29.0754,52.8398,2.39606,8.2951,179.232,8.14692,2.40181,3.392,1.32161,0.227362,0.0670291,0.16033334285020828,0.244535,1.16495,0.286671,0.681139,,,4.15998,2.63354,2.23207,252.49000549316406,,,,,,,820.7,4.144949494949495,788,3.9797979797979797,,,,,,,,,,,,,,,,,,,"Logan Henderson","31475",701656
"Luis Castillo","SEA",11.7045,0,0,4.12699,33,33,0,0,,198,814.539,183.27,99.1664,90.7937,26.7408,58.4178,2.47578,8.69703,174.088,7.91307,2.65535,2.98004,1.21549,0.213725,0.0717188,0.14200641214847565,0.245202,1.22064,0.286371,0.697777,,,4.14928,2.63292,2.43608,174.07000732421875,,,,,,,804.3,4.062121212121212,786,3.9696969696969697,,,,,,,,,,,,,,,,,,,"Luis Castillo","15689",622491
"Merrill Kelly","ARI",11.4818,0,0,4.21568,33,33,0,0,,198,808.844,183.127,101.298,92.7449,25.8814,61.9686,2.45847,8.76676,174.633,7.93788,2.81675,2.8181,1.17643,0.215905,0.0766137,0.13929108530282974,0.248103,1.23786,0.292499,0.688485,,,4.14219,2.60171,2.23207,261.510009765625,,,,,,,806.6000000000001,4.073737373737375,789,3.984848484848485,,,,,,,,,,,,,,,,,,,"Merrill Kelly","11156",518876
"Cade Cavalli","WSN",12.4675,0,0,4.16342,33,33,0,0,,198,871.993,199.369,100.042,91.5953,22.5193,73.574,2.65041,9.67433,174.37,7.92589,3.34427,2.36999,1.0236,0.199967,0.0843745,0.11559208482503891,0.252767,1.3785,0.298805,0.716196,,,4.11371,2.59007,2.33384,345.92999267578125,,,,,,,760.9000000000002,3.842929292929294,787,3.974747474747475,,,,,,,,,,,,,,,,,,,"Cade Cavalli","27473",676917
"David Festa","MIN",11.8454,0,0,4.25109,33,33,0,0,,198,838.533,188.851,102.148,93.5239,27.5427,66.0275,2.5487,9.14737,190.613,8.66424,3.00125,2.88688,1.25194,0.227318,0.0787417,0.14857592433691025,0.247395,1.28726,0.295869,0.706042,,,4.15712,2.58001,2.13078,999,,,,,,,786.4000000000002,3.971717171717173,783,3.9545454545454546,,,,,,,,,,,,,,,,,,,"David Festa","30056",701581
"Trevor Rogers","BAL",11.8544,0,0,4.18382,33,33,0,0,,198,831.443,189.899,100.532,92.0441,24.2014,64.6901,2.52715,9.04434,166.896,7.58616,2.94046,2.57992,1.10006,0.20073,0.0778047,0.12292539328336716,0.250623,1.28581,0.292437,0.698016,,,4.15549,2.57549,2.23207,155.5800018310547,,,,,,,788,3.9797979797979797,790,3.98989898989899,,,,,,,,,,,,,,,,,,,"Trevor Rogers","22286",669432
"Trey Gibson","BAL",12.0405,0,0,4.22735,33,33,0,0,,198,849.565,191.65,101.578,93.0017,23.3514,75.5987,2.58224,9.55464,182.132,8.27871,3.4363,2.40919,1.06143,0.214382,0.0889851,0.12539707124233246,0.250716,1.34974,0.30111,0.706315,,,4.1188,2.57061,2.13078,999,,,,,,,789.1000000000001,3.985353535353536,797,4.025252525252525,,,,,,,,,,,,,,,,,,,"Trey Gibson","sa3023250",694346
"Chris Bassitt","BAL",12.2682,0,0,4.13599,33,33,0,0,,198,854.824,191.692,99.3826,90.9917,25.2898,69.0578,2.59822,9.3827,181.738,8.26081,3.13899,2.63168,1.14954,0.212603,0.0807859,0.13181667774915695,0.246904,1.31692,0.292264,0.716093,,,4.14833,2.56842,2.43608,385.4700012207031,,,,,,,788.5,3.9823232323232323,795,4.015151515151516,,,,,,,,,,,,,,,,,,,"Chris Bassitt","12304",605135
