Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Freddie Freeman","LAD",118.42,525.996,457.084,127.348,80.6349,27.1475,1.742,17.8238,73.3717,68.9355,57.1758,5.786,93.0622,6.838,3.6229,1.2762,,4.658,1.3215,0.278611,0.1087,0.176926,0.614383,0.364694,0.462609,0.355899,0.827303,0.183999,3.95911,0.313088,-0.763,-0.526303,80.4473,18.2967,129.896,-1.2893,-0.559,17.348491072654724,-10.470000267028809,2.49541,67.87999725341797,,,,,,,711.8,6.032203389,711.8,6.032203389,,,,,,,,,,,,,,,,,,,"Freddie Freeman","5361",518692
"Shea Langeliers","ATH",99.83,441.03,397.49,102.023,57.0689,20.4912,0.6416,23.8209,61.536,64.9336,35.6353,1.3231,97.6634,3.5282,3.0169,1.3596,,3.2214,1.0911,0.256667,0.0808001,0.221444,0.364879,0.321118,0.491231,0.346381,0.812349,0.234564,3.58478,0.28027,-0.057,-0.429105,64.0443,11.9332,120.333,-0.486105,-1.377,10.083270400762558,3.907999873161316,2.47747,54.04999923706055,,,,,,,586.4,5.864,586.4,5.864,,,,,,,,,,,,,,,,,,,"Shea Langeliers","25816",669127
"Andy Pages","LAD",110.45,445.536,407.194,105.924,64.8858,20.9865,0.7387,19.3134,55.2049,62.6926,27.9796,0,94.0617,5.792,3.1539,1.4166,,9.277,3.362,0.260133,0.0627999,0.211121,0.29746,0.314546,0.457592,0.332297,0.772138,0.197459,4.37512,0.291646,0.223,-0.172701,59.604,6.96051,113.729,0.0502988,0.242,7.299716137349606,1.9149999767541885,2.46037,133.4199981689453,,,,,,,542.5,4.931818181,542.5,4.931818181,,,,,,,,,,,,,,,,,,,"Andy Pages","24816",681624
"Drake Baldwin","ATL",108.38,487.963,429.571,114.599,75.4733,18.6299,1.2526,19.2431,66.917,58.9042,48.6011,0.9759,88.4058,4.3917,3.1743,2.2244,,1.7336,0.5266,0.266775,0.0996,0.181173,0.54975,0.345025,0.450364,0.344945,0.795388,0.183589,3.0506,0.293315,-0.239,-0.710581,70.2905,12.6339,121.412,-0.949581,-2.187,11.43396145105362,-2.592000037431717,2.45436,78.62999725341797,,,,,,,613.4,5.679629629,613.4,5.679629629,,,,,,,,,,,,,,,,,,,"Drake Baldwin","31539",686948
"Manny Machado","SDP",114.01,503.124,450.221,114.308,72.8873,20.7321,0.333,20.356,62.3999,65.6145,45.9855,3.0187,101.66,2.5156,3.4295,0.9723,,6.8088,2.1384,0.253894,0.0914,0.202057,0.452347,0.324224,0.437062,0.328169,0.761286,0.183168,3.62914,0.283301,-0.458,-0.29539,65.622,6.17402,114.13,-0.75339,-1.393,7.672639191150665,-0.675000011920929,2.4297,37.52000045776367,,,,,,,592,5.192982456,592,5.192982456,,,,,,,,,,,,,,,,,,,"Manny Machado","11493",592518
"Riley Greene","DET",115.75,499.347,441.191,114.598,69.6073,24.0937,1.4077,19.4888,61.4403,67.5213,50.6837,0.9987,135.402,3.4954,3.3404,0.6362,,3.0031,1.1051,0.259746,0.1015,0.271157,0.374322,0.338426,0.453257,0.342374,0.791683,0.193511,3.35165,0.328367,0.075,-0.662542,70.8881,11.8864,120.142,-0.587542,1.028,11.266506671905518,-5.009000182151794,2.39959,78.4800033569336,,,,,,,621.8,5.360344827,621.8,5.360344827,,,,,,,,,,,,,,,,,,,"Riley Greene","25976",682985
"Alejandro Kirk","TOR",64.13,267.058,233.043,62.4031,43.197,10.9318,0.35,7.9243,31.098,31.6998,29.3763,1.0682,32.8125,2.1365,1.9177,0.5841,,0.5757,0.196,0.267775,0.11,0.122867,0.895278,0.35244,0.419698,0.337674,0.772138,0.151923,2.17844,0.280495,-0.921,-0.451283,36.8929,5.338,117.758,-1.37228,-0.786,4.217340707778931,3.794999837875366,2.37888,160.25,,,,,,,316.2,4.940625,316.2,4.940625,,,,,,,,,,,,,,,,,,,"Alejandro Kirk","22581",672386
"Brendan Donovan","SEA",97.95,435.041,380.485,101.664,71.2185,20.4976,0.6026,9.345,52.8247,42.9459,42.112,1.3051,62.2094,7.8307,2.8365,1.7764,,4.9339,1.8249,0.267195,0.0968001,0.142997,0.676939,0.349916,0.397917,0.329598,0.747833,0.130722,3.52226,0.296114,-0.178,-0.551799,57.2465,5.84302,118.123,-0.729799,-0.776,8.562566936016083,-0.3160000145435333,2.37653,268.5799865722656,,,,,,,493.4,5.034693877,493.4,5.034693877,,,,,,,,,,,,,,,,,,,"Brendan Donovan","24679",680977
"Otto Lopez","MIA",109.11,473.288,432.117,119.112,84.1463,22.9635,2.1184,9.8833,51.8189,53.5128,33.7454,0.9466,73.5895,3.313,3.419,0.6935,,13.6754,4.6562,0.275646,0.0712999,0.155486,0.458563,0.330452,0.407208,0.321353,0.737661,0.131562,4.97911,0.310252,0.629,0.0343807,59.1111,3.18843,104.381,0.663381,-1.131,3.1208558678627014,4.324999809265137,2.37393,229.16000366210938,,,,,,,530.1,4.863302752,530.1,4.863302752,,,,,,,,,,,,,,,,,,,"Otto Lopez","19608",672640
"Oneil Cruz","PIT",101.39,458.977,400.861,94.2695,54.8305,18.3222,1.7966,19.3202,64.3745,52.7761,49.2941,3.6718,140.061,3.6718,2.8858,2.2638,,27.206,6.1756,0.235168,0.1074,0.305159,0.351948,0.322381,0.434429,0.326085,0.756809,0.199261,6.47152,0.306709,0.413,2.22479,59.0871,4.85545,107.08,2.63779,-0.116,6.489285469055176,1.4070000052452087,2.37126,92.93000030517578,,,,,,,561.1,5.555445544,561.1,5.555445544,,,,,,,,,,,,,,,,,,,"Oneil Cruz","21711",665833
"Iván Herrera","STL",108.21,485.296,411.387,109.909,74.0258,20.5143,0.609,14.7598,64.7855,53.4676,58.5266,3.3971,93.5905,10.1912,3.3165,1.8744,,5.7358,1.7718,0.267167,0.1206,0.192853,0.625348,0.369505,0.427628,0.348987,0.797134,0.160461,3.60847,0.310586,0.097,-0.498343,71.4991,14.1577,126.8,-0.401343,-1.508,15.013617783784866,-7.421000123023987,2.35992,178.42999267578125,,,,,,,625.4,5.79074074,625.4,5.79074074,,,,,,,,,,,,,,,,,,,"Ivan Herrera","20599",671056
"Matt Chapman","SFG",116.63,501.234,432.699,100.583,60.97,22.303,1.9996,15.3102,57.1446,57.2025,58.4941,1.0025,121.156,5.5136,3.6704,0.8572,,6.0544,2.2393,0.232454,0.1167,0.241715,0.482801,0.328933,0.39939,0.320041,0.728323,0.166935,4.16146,0.284333,-0.08,-0.524596,62.0677,2.843,107.217,-0.604596,0.745,3.6827651262283325,2.6890000104904175,2.35922,163.6199951171875,,,,,,,546.6,4.671794871,546.6,4.671794871,,,,,,,,,,,,,,,,,,,"Matt Chapman","16505",656305
"Dansby Swanson","CHC",115.6,453.951,403.038,95.5558,63.1529,16.6548,2.1048,13.6433,51.4018,50.6963,43.0799,0.454,108.699,2.7237,3.2814,1.8278,,10.048,2.6229,0.237089,0.0948999,0.239452,0.396321,0.312657,0.39041,0.308083,0.703067,0.153321,4.92436,0.288448,0.835,0.219179,51.8052,-1.83261,98.424,1.05418,1.822,0.20627117156982422,7.6020002365112305,2.34514,152.30999755859375,,,,,,,475.5,4.099137931,475.5,4.099137931,,,,,,,,,,,,,,,,,,,"Dansby Swanson","18314",621020
"Jackson Chourio","MIL",110.16,492.422,448.926,119.782,73.5162,25.5227,2.2532,18.49,66.0434,61.5048,34.6665,1.4773,99.2127,3.447,3.3438,2.0384,,16.0038,5.1373,0.266819,0.0704,0.201479,0.349416,0.321984,0.457272,0.33443,0.779256,0.190452,5.57393,0.302756,0.985,0.369756,66.7289,8.54548,115.435,1.35476,1.524,10.362796783447266,-3.897999882698059,2.33873,19.3799991607666,,,,,,,609.4,5.54,609.4,5.54,,,,,,,,,,,,,,,,,,,"Jackson Chourio","28806",694192
"Ben Rice","NYY",100.74,444.913,383.059,94.4065,51.4679,18.1528,1.3328,23.4529,64.4098,63.2058,51.5209,1.3347,97.9482,5.7839,3.0438,1.5051,,3.9573,1.3474,0.246454,0.1158,0.220152,0.526002,0.342149,0.484478,0.354957,0.826626,0.238023,3.97067,0.268051,-0.427,-0.469594,67.7061,15.1362,130.189,-0.896594,-0.043,14.933913946151733,-7.26099993661046,2.33686,53.189998626708984,,,,,,,596.3,5.903960396,596.3,5.903960396,,,,,,,,,,,,,,,,,,,"Ben Rice","29576",700250
"Miguel Vargas","CHW",111.84,491.524,420.276,99.3495,59.4622,21.688,1.7757,16.4235,59.1413,57.5928,60.9982,0.983,91.8303,5.8983,3.4754,0.8765,,8.1887,2.5435,0.236391,0.1241,0.186828,0.664249,0.33883,0.413679,0.330137,0.752509,0.177288,4.27876,0.262842,-0.152,-0.231557,64.8942,6.81686,111.706,-0.383557,-2.149,6.3976955115795135,-0.6989998817443848,2.31486,303.0899963378906,,,,,,,567.8,5.069642857,567.8,5.069642857,,,,,,,,,,,,,,,,,,,"Miguel Vargas","20178",678246
"Chase DeLauter","CLE",95.76,429.669,377.817,102.311,64.6654,21.1884,1.981,14.4763,57.0183,51.2542,44.6426,0,63.7377,2.578,2.9646,1.6671,,1.3771,0.4763,0.270795,0.1039,0.148341,0.700411,0.349371,0.45231,0.348017,0.801682,0.181515,3.41434,0.290298,0.176,-0.658268,62.9653,12.1966,125.465,-0.482268,-0.114,12.413340866565704,-4.902000106871128,2.28238,999,,,,,,,543,5.65625,543,5.65625,,,,,,,,,,,,,,,,,,,"Chase DeLauter","32127",800050
"Willy Adames","SFG",117.32,502.241,440.515,100.247,60.8556,21.6986,1.017,16.6762,57.1397,54.8801,53.1371,1.0045,125.943,3.5157,3.3626,1.7106,,8.7229,3.0014,0.227569,0.1058,0.250763,0.421913,0.313468,0.395012,0.310375,0.70848,0.167443,4.06473,0.277407,0.015,-0.253666,58.2507,-1.0929,100.595,-0.238666,-0.496,0.11569271981716156,5.370000183582306,2.272,133.92999267578125,,,,,,,528,4.512820512,528,4.512820512,,,,,,,,,,,,,,,,,,,"Willy Adames","15986",642715
"Steven Kwan","CLE",115.74,536.38,470.497,125.608,93.3666,22.7165,1.2967,8.228,66.9289,42.8318,55.7299,1.6091,53.5425,3.7547,3.1849,3.2134,,13.4389,3.4441,0.266968,0.1039,0.099822,1.04085,0.347157,0.373226,0.319403,0.720383,0.106258,4.67936,0.284964,0.644,0.27891,66.1417,2.76426,105.753,0.92291,-1.313,4.559776484966278,-1.0609999597072601,2.24782,169.60000610351562,,,,,,,579.5,4.995689655,579.5,4.995689655,,,,,,,,,,,,,,,,,,,"Steven Kwan","24610",680757
"Mike Trout","LAA",98.8,445.966,367.874,85.7869,50.2465,14.0957,1.0724,20.3724,61.2918,53.4472,68.0544,7.1355,130.632,5.3516,3.0597,1.627,,4.8327,1.4273,0.233197,0.1526,0.292919,0.520963,0.358269,0.44348,0.34579,0.801749,0.210284,3.94329,0.297435,-0.553,-0.387171,64.5471,11.8528,121.568,-0.940171,-1.641,10.396228671073914,-3.8500001430511475,2.24105,178.44000244140625,,,,,,,573.6,5.793939393,573.6,5.793939393,,,,,,,,,,,,,,,,,,,"Mike Trout","10155",545361
"Dillon Dingler","DET",83.5,346.569,314.298,76.7191,48.693,16.0408,0.9772,11.0082,37.6041,41.2365,23.6707,0.6931,79.8003,5.1985,2.5857,0.816,,0.7852,0.2645,0.244097,0.0683001,0.230258,0.296624,0.305387,0.406426,0.309131,0.711813,0.16233,2.88692,0.290659,0.003,-0.458742,39.8456,-1.10416,97.2418,-0.455742,1.036,-1.5823802947998047,7.994000196456909,2.23588,254.6199951171875,,,,,,,361.6,4.304761904,361.6,4.304761904,,,,,,,,,,,,,,,,,,,"Dillon Dingler","27464",693307
"Kyle Schwarber","PHI",118.2,536.06,439.337,98.1442,49.0907,15.4551,1.2135,32.3849,81.3143,74.0887,84.4831,3.2164,153.153,6.4327,3.572,2.2354,,4.1858,1.3218,0.223392,0.1576,0.285701,0.551626,0.354161,0.485234,0.36074,0.839395,0.261842,3.8045,0.255504,-1.469,-0.607184,84.0936,20.754,131.093,-2.07618,-0.146,17.678741216659546,-13.77499970793724,2.22534,24.690000534057617,,,,,,,734.6,6.225423728,734.6,6.225423728,,,,,,,,,,,,,,,,,,,"Kyle Schwarber","16478",656941
"Wyatt Langford","TEX",95.43,420.784,362.853,90.3046,56.077,17.5802,2.569,14.0783,54.9109,48.8627,49.9471,1.6831,94.6321,3.7871,2.9144,1.2821,,13.7947,4.1671,0.248874,0.1187,0.224895,0.527803,0.343357,0.42788,0.335923,0.771237,0.179006,5.59336,0.296534,0.564,0.338614,57.5312,7.81236,117.354,0.902614,0.267,9.509055376052856,-2.469000071287155,2.20285,37.75,,,,,,,519.3,5.466315789,519.3,5.466315789,,,,,,,,,,,,,,,,,,,"Wyatt Langford","33333",694671
"Jazz Chisholm Jr.","NYY",109.57,459.284,404.128,93.5774,58.0533,15.3705,0.9395,19.2142,57.4258,58.0734,46.6174,1.3779,120.39,4.1336,3.3428,1.0632,,24.5343,7.4531,0.231554,0.1015,0.262124,0.387221,0.314975,0.416872,0.318212,0.731848,0.185318,5.41559,0.277613,0.689,1.14549,56.191,1.92303,104.876,1.83449,-0.427,4.474219441413879,1.231000006198883,2.20193,19.520000457763672,,,,,,,531.1,4.828181818,531.1,4.828181818,,,,,,,,,,,,,,,,,,,"Jazz Chisholm Jr.","20454",665862
"Kazuma Okamoto","TOR",102.87,432.032,384.76,95.2478,56.6007,18.1962,0.5825,19.8684,53.0637,60.0656,38.8829,2.1602,85.9169,4.3203,3.1953,0.8734,,1.2022,0.4583,0.247551,0.0900001,0.198867,0.452564,0.321114,0.452787,0.332499,0.773901,0.205236,2.42061,0.267142,-0.596,-0.591854,57.8683,6.82042,114.194,-1.18785,-0.061,6.0396281480789185,0.3410000093281269,2.17502,999,,,,,,,523.8,5.085436893,523.8,5.085436893,,,,,,,,,,,,,,,,,,,"Kazuma Okamoto","37123",672960
"J.P. Crawford","SEA",107.11,473.373,400.731,95.8064,67.2212,18.8614,0.5545,9.1693,56.5407,40.1201,62.8639,0.4734,89.2829,4.2604,2.9939,2.5232,,5.0465,1.6111,0.239079,0.1328,0.18861,0.704098,0.346036,0.357558,0.31615,0.703594,0.118479,3.45653,0.283802,-0.109,-0.534253,57.122,1.18936,108.859,-0.643253,-4.907,4.29938131570816,0.44899988174438477,2.15367,748.5399780273438,,,,,,,486.9,4.550467289,486.9,4.550467289,,,,,,,,,,,,,,,,,,,"J.P. Crawford","15491",641487
"Brandon Nimmo","TEX",115.38,527.133,459.698,117.541,77.5556,21.4806,1.5826,16.9222,69.3251,54.901,54.1366,1.0543,112.948,7.3799,3.2716,2.6471,,7.1569,2.0541,0.255692,0.1027,0.214268,0.479306,0.341396,0.419739,0.333088,0.761135,0.164048,4.37339,0.302068,-0.163,-0.320958,70.8584,8.57351,115.401,-0.483958,0.245,9.084330648183823,-6.3790000677108765,2.13406,145.4600067138672,,,,,,,623.6,5.422608695,623.6,5.422608695,,,,,,,,,,,,,,,,,,,"Brandon Nimmo","12927",607043
"Munetaka Murakami","CHW",115.57,519.083,438.903,99.4941,54.8618,13.1068,0.6747,30.8507,72.797,71.9752,70.6472,6.7481,158.225,4.1527,3.5722,1.808,,6.4266,2.7151,0.226688,0.1361,0.304816,0.4465,0.336947,0.470497,0.344602,0.807443,0.243808,3.68923,0.27089,-0.135,-0.637996,74.6288,13.2952,121.67,-0.772996,-0.204,12.484594225883484,-9.66599988937378,2.11729,999,,,,,,,678.2,5.846551724,678.2,5.846551724,,,,,,,,,,,,,,,,,,,"Munetaka Murakami","37120",808959
"Konnor Griffin","PIT",110.49,431.07,386.409,99.8819,69.5239,17.8101,2.8589,9.6889,48.124,46.5182,32.4596,0.4311,108.156,6.8971,3.2675,2.0371,,20.7234,6.4726,0.258487,0.0753,0.250901,0.300119,0.32454,0.394598,0.31508,0.719139,0.136111,6.22765,0.331797,0.211,0.77809,51.6431,0.708805,99.5418,0.98909,-0.079,0.7549834996461868,5.445000164210796,2.10266,999,,,,,,,477.4,4.34,477.4,4.34,,,,,,,,,,,,,,,,,,,"Konnor Griffin","35376",804606
"Trent Grisham","NYY",97.06,435.647,365.988,79.7568,46.5188,14.5757,1.3784,17.2839,59.155,46.6011,60.6421,0,101.306,3.9208,2.7284,2.3677,,5.4689,1.5515,0.217922,0.1392,0.23254,0.598606,0.333087,0.406956,0.326486,0.740042,0.189034,4.32394,0.249764,-0.161,-0.274911,56.2257,4.7506,110.576,-0.435911,-1.115,4.994498640298843,0.503000020980835,2.0974,253.82000732421875,,,,,,,489.9,5.050515463,489.9,5.050515463,,,,,,,,,,,,,,,,,,,"Trent Grisham","18564",663757
"Will Smith","LAD",78.3,339.195,290.967,72.9579,46.8275,13.7284,0.7378,11.6642,42.757,43.165,40.5677,1.696,65.1476,4.7487,2.4486,0.4624,,1.5593,0.5365,0.250743,0.1196,0.192065,0.622704,0.349168,0.423259,0.337503,0.772427,0.172516,3.02479,0.282976,-0.682,-0.504954,46.8113,6.7328,117.295,-1.18695,0.248,5.765796065330505,6.263999789953232,2.07704,95.69000244140625,,,,,,,415.9,5.332051282,415.9,5.332051282,,,,,,,,,,,,,,,,,,,"Will Smith","19197",669257
"Isaac Paredes","HOU",102.07,448.67,381.407,92.9843,57.1836,17.5982,0.7635,17.439,56.2989,57.0119,53.5264,0.4487,74.4888,9.8707,3.2322,0.6338,,1.0014,0.3704,0.243793,0.1193,0.166021,0.718583,0.349037,0.431105,0.341973,0.780142,0.187312,2.61006,0.258088,-0.323,-0.744478,63.548,10.5341,120.691,-1.06748,-0.483,9.874364495277405,-5.2549998462200165,2.05344,243.60000610351562,,,,,,,551.4,5.405882352,551.4,5.405882352,,,,,,,,,,,,,,,,,,,"Isaac Paredes","20036",670623
"Austin Riley","ATL",117.1,494.929,444.142,111.214,69.0646,21.7484,1.111,19.2902,58.9643,63.9167,41.4256,0.9899,129.423,4.9493,3.3947,1.018,,3.6701,1.2496,0.250403,0.0837001,0.261498,0.32008,0.319064,0.43467,0.326154,0.753734,0.184268,3.36113,0.30762,-0.01,-0.533272,63.7431,5.26346,108.54,-0.543272,-2.739,4.466210067272186,-0.9520001411437988,2.04538,59.36000061035156,,,,,,,568.5,4.858974358,568.5,4.858974358,,,,,,,,,,,,,,,,,,,"Austin Riley","18360",663586
"Gleyber Torres","DET",113.5,511.069,439.335,111.11,78.3408,20.0565,0.509,12.2042,62.6326,49.8815,62.657,0,86.1537,3.5775,3.4501,2.0487,,3.0679,1.1118,0.252906,0.1226,0.168576,0.72727,0.348405,0.384211,0.325762,0.732616,0.131305,2.96291,0.287161,-1.078,-0.79616,65.6595,5.27279,108.699,-1.87416,-2.89,3.3654879331588745,-0.9980001449584961,2.0429,261.510009765625,,,,,,,563,4.938596491,563,4.938596491,,,,,,,,,,,,,,,,,,,"Gleyber Torres","16997",650402
"Jeremy Peña","HOU",88.67,393.548,358.144,94.8253,64.5845,18.4539,1.0831,10.7038,48.1526,41.4895,24.4394,0.7871,68.4771,6.6903,2.5337,1.7412,,10.0308,3.0814,0.264769,0.0621001,0.173999,0.356899,0.321472,0.412004,0.319176,0.733476,0.147236,4.79036,0.298837,0.531,0.117596,48.4564,1.95566,104.987,0.648596,-1.041,2.9619152545928955,3.3920000791549683,2.03669,122.9800033569336,,,,,,,438.9,4.931460674,438.9,4.931460674,,,,,,,,,,,,,,,,,,,"Jeremy Pena","21636",665161
"Ozzie Albies","ATL",113.14,492.739,444.249,115.192,75.6206,23.0973,1.3159,15.1585,60.047,58.5404,39.2713,0.9855,71.9684,4.4346,3.4231,1.3604,,7.8656,2.5386,0.259297,0.0797,0.146058,0.545674,0.323373,0.419577,0.322782,0.74295,0.16028,4.16105,0.277451,0.374,-0.247729,62.1123,3.89143,106.23,0.126271,-2.66,3.7648502588272095,-0.7740000486373901,1.98438,150.5,,,,,,,549.2,4.860176991,549.2,4.860176991,,,,,,,,,,,,,,,,,,,"Ozzie Albies","16556",645277
"Taylor Ward","BAL",116.53,525.813,450.125,108.756,66.8449,22.5072,1.1423,18.2613,69.3404,59.1512,65.5163,0.5258,120.453,4.7323,3.4699,1.9698,,4.5588,1.6861,0.241612,0.1246,0.22908,0.543914,0.341713,0.418398,0.333518,0.760112,0.176786,3.60021,0.287393,-0.741,-0.680303,70.8645,8.73562,115.736,-1.4213,-1.255,8.330756425857544,-7.082000136375427,1.98038,148.42999267578125,,,,,,,618.9,5.289743589,618.9,5.289743589,,,,,,,,,,,,,,,,,,,"Taylor Ward","17548",621493
"Luke Keaschall","MIN",103,431.367,376.272,97.3391,68.3064,21.243,0.8084,6.9813,46.5514,41.8463,44.3876,1.2941,68.6319,6.9019,2.938,0.8676,,18.0524,5.3013,0.258694,0.1029,0.159103,0.646749,0.345247,0.375109,0.319561,0.720356,0.116415,4.8959,0.297625,0.246,0.658516,53.2477,2.27839,103.919,0.904516,-0.018,2.897072494029999,1.532999999821186,1.97311,114.8499984741211,,,,,,,472.8,4.590291262,472.8,4.590291262,,,,,,,,,,,,,,,,,,,"Luke Keaschall","33321",807712
"Ryan Jeffers","MIN",92.27,399.446,346.884,86.1034,53.6621,18.0668,1.0039,13.3706,47.3774,48.5877,41.9019,0.3994,81.6911,7.19,2.8273,0.643,,2.0366,0.7305,0.24822,0.1049,0.204511,0.512931,0.339003,0.421726,0.333064,0.760729,0.173506,3.30235,0.28562,-0.547,-0.567544,53.6866,6.48897,113.221,-1.11454,-1.846,5.1097447872161865,0.5399999618530273,1.9449,298.05999755859375,,,,,,,462.7,5.029347826,462.7,5.029347826,,,,,,,,,,,,,,,,,,,"Ryan Jeffers","24618",680777
"Luis Arraez","SFG",110.46,498.986,462.597,139.981,108.979,23.275,3.4518,4.2756,57.1388,46.3173,27.6438,1.9959,22.2047,3.4929,3.3406,1.9118,,7.7748,2.7888,0.302598,0.0553999,0.0444996,1.24495,0.34425,0.395563,0.322656,0.739813,0.0929651,4.52458,0.308802,0.389,-0.498921,62.8487,3.88963,109.008,-0.109921,-3.431,5.2175896018743515,-2.8449999690055847,1.9424,280.04998779296875,,,,,,,542.2,4.929090909,542.2,4.929090909,,,,,,,,,,,,,,,,,,,"Luis Arraez","18568",650333
"Roman Anthony","BOS",107.79,484.095,408.613,103.749,66.2074,23.2557,2.4953,11.7908,60.4798,50.2535,66.4662,0.9682,121.358,4.3569,3.2976,1.361,,6.7386,2.1749,0.253906,0.1373,0.250691,0.547687,0.361632,0.4096,0.340312,0.771233,0.155694,4.61655,0.329881,0.47,-0.441178,67.9125,10.713,114.776,0.0288217,0.07,8.459396144375205,-6.154999904334545,1.9414,50.75,,,,,,,582,5.388888888,582,5.388888888,,,,,,,,,,,,,,,,,,,"Roman Anthony","31812",701350
"Jose Altuve","HOU",110.53,485.507,432.558,112.209,75.8247,20.8283,0.6814,14.8745,58.6739,55.6746,43.7927,2.4275,84.9111,4.3696,3.4248,1.3619,,8.7631,2.7977,0.259408,0.0902,0.174892,0.515748,0.331246,0.413872,0.324107,0.745118,0.154464,3.92337,0.289516,-0.282,-0.195583,61.723,4.35662,108.385,-0.477583,-2.066,4.320261061191559,-2.2329999804496765,1.92416,116.5199966430664,,,,,,,554.5,4.995495495,554.5,4.995495495,,,,,,,,,,,,,,,,,,,"Jose Altuve","5417",514888
"Marcus Semien","NYM",117.56,491.151,435.988,101.959,68.6822,18.2463,1.1399,13.8907,53.5973,51.6354,46.3646,0.4912,85.4973,3.9292,3.3178,1.5508,,8.7249,2.3896,0.233857,0.0943999,0.174075,0.542293,0.310974,0.376518,0.302825,0.687492,0.14266,4.14986,0.259087,0.275,-0.0158006,53.954,-4.07928,96.3313,0.259199,2.503,-1.8763899505138397,4.29200005531311,1.92011,266.25,,,,,,,486.2,4.120338983,486.2,4.120338983,,,,,,,,,,,,,,,,,,,"Marcus Semien","12533",543760
"Josh Naylor","SEA",111.98,482.425,432.54,113.465,73.9754,21.2971,0.4942,17.6982,59.0639,65.7694,42.4052,3.8594,75.2187,3.8594,3.1732,0.4475,,14.0709,4.1321,0.262322,0.0879,0.155918,0.563759,0.331404,0.436595,0.330925,0.768,0.174273,4.36684,0.279369,-0.728,0.353707,64.0017,6.99944,119.037,-0.374293,1.046,10.450198143720627,-8.410999774932861,1.90839,67.45999908447266,,,,,,,583.3,5.208035714,583.3,5.208035714,,,,,,,,,,,,,,,,,,,"Josh Naylor","18839",647304
"Pete Alonso","BAL",118.07,513.507,447.905,110.05,61.1693,21.8372,0.6198,26.4237,67.8519,77.1912,52.429,3.081,119.456,9.2431,3.4675,0.4624,,2.1917,0.7423,0.2457,0.1021,0.232628,0.438897,0.334712,0.474203,0.34695,0.808915,0.228504,2.76833,0.273743,-1.217,-0.656264,74.8064,14.1316,124.989,-1.87326,-2.193,13.250990390777588,-12.359999895095825,1.90042,24.440000534057617,,,,,,,665.9,5.643220338,665.9,5.643220338,,,,,,,,,,,,,,,,,,,"Pete Alonso","19251",624413
"Colson Montgomery","CHW",107.23,458.288,405.116,87.5788,50.2759,15.4312,1.0947,20.777,52.2883,60.2372,41.2917,2.2914,133.567,8.2492,3.0391,0.5917,,2.8022,1.047,0.216182,0.0900999,0.291447,0.309146,0.299587,0.413537,0.3089,0.713123,0.197355,3.44876,0.263194,-0.257,-0.512156,52.6042,-1.54609,97.0762,-0.769156,-0.378,-2.348445236682892,4.983000069856644,1.88426,254.75,,,,,,,484.3,4.526168224,484.3,4.526168224,,,,,,,,,,,,,,,,,,,"Colson Montgomery","29712",695657
"Max Muncy","LAD",78.96,324.739,267.351,60.3943,33.7152,10.4837,0.7049,15.4905,42.4915,42.9324,50.497,1.9484,80.446,3.8969,2.2322,0.7619,,1.5111,0.493,0.225899,0.1555,0.247725,0.627713,0.354309,0.444207,0.347603,0.798516,0.218308,3.15068,0.258592,-0.705,-0.468477,47.4792,9.1087,124.213,-1.17348,-1.791,8.145798921585083,-0.5980000495910645,1.87837,234.3699951171875,,,,,,,410.5,5.196202531,410.5,5.196202531,,,,,,,,,,,,,,,,,,,"Max Muncy","13301",571970
"Yandy Díaz","TBR",117.14,521.049,457.348,129.065,88.8907,22.8254,1.6004,15.7482,65.479,61.6302,52.6259,2.6052,79.1212,6.2526,3.3078,1.5146,,2.1363,0.7624,0.282202,0.101,0.15185,0.66513,0.361753,0.44241,0.34964,0.804163,0.160208,3.14995,0.309789,-0.714,-0.843281,77.0431,15.4771,124.516,-1.55728,-0.396,13.498284339904785,-13.09700021147728,1.87689,138.63999938964844,,,,,,,671.9,5.742735042,671.9,5.742735042,,,,,,,,,,,,,,,,,,,"Yandy Diaz","16578",650490
"Josh Jung","TEX",106.78,448.285,413.915,107.881,70.124,21.8605,0.9056,14.9909,50.2819,56.9778,26.8074,0,103.396,3.5863,3.061,0.9154,,3.6099,1.3082,0.260636,0.0597999,0.230648,0.259269,0.309084,0.426478,0.318193,0.735562,0.165842,3.40515,0.311097,-0.861,-0.477336,54.8384,1.87013,105.141,-1.33834,-0.279,1.3777765035629272,1.5009999573230743,1.874,610.5,,,,,,,499.1,4.664485981,499.1,4.664485981,,,,,,,,,,,,,,,,,,,"Josh Jung","26299",673962
