Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Kyle Wilson",,0.0473,0.0646,0.038,4.90914,0.516,0.103,0,0,,1,4.42,1.0542,0.5829,0.54546,0.151556,0.4067,,0.0451,0.7478,6.7302,3.6603,1.8387,1.364,0.169186,0.0920136,0.07717195153236389,0.265662,1.4609,0.294132,0.703119,,,4.91091,-0.00659008,-0.0476734,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Kyle Wilson","sa875768",663819
"Mitchell Stumpo",,0.0447,0.0536,0,4.80321,1,0,0,0,,1,4.482,0.9986,0.5718,0.53369,0.135333,0.5322,,0.0449,0.8303,7.4727,4.7898,1.56013,1.218,0.185252,0.118742,0.06651048362255096,0.25573,1.5308,0.293701,0.71496,,,4.91093,-0.0065902,-0.0476734,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Mitchell Stumpo","sa3011585",686933
"Xavier Moore",,0.0448,0.0535,0,4.78962,1,0,0,0,,1,4.502,0.9637,0.5693,0.53218,0.134111,0.5831,,0.0464,0.9004,8.1036,5.2479,1.54416,1.207,0.2,0.12952,0.07047978043556213,0.248857,1.5468,0.292316,0.719255,,,4.91204,-0.00660271,-0.0476734,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Xavier Moore","sa3004348",676713
"Jake Pfennigs",,0.0445,0.0538,0,4.8348,1,0,0,0,,1,4.458,1.0377,0.5757,0.5372,0.138889,0.4698,,0.0441,0.758,6.822,4.2282,1.61345,1.25,0.170031,0.105384,0.06464782357215881,0.263102,1.5075,0.294962,0.709643,,,4.91215,-0.00660396,-0.0476734,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Jake Pfennigs","sa3020380",680865
"Justin Kelly",,0.0444,0.0539,0,4.83849,1,0,0,0,,1,4.46,1.0689,0.5782,0.53761,0.133556,0.4499,,0.0443,0.6936,6.2424,4.0491,1.54168,1.202,0.155516,0.100874,0.05464126169681549,0.269529,1.5188,0.298009,0.70625,,,4.91252,-0.00660809,-0.0476734,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Justin Kelly","sa3017072",702124
"Austin Brice",,0.0443,0.0541,0,4.91328,1,0,0,0,,1,4.527,1.0124,0.5845,0.54592,0.126444,0.5598,,0.0563,0.8398,7.5582,5.0382,1.50018,1.138,0.185509,0.123658,0.06185111403465271,0.258866,1.5722,0.300869,0.707938,,,4.89337,-0.00661838,-0.0466434,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Austin Brice","17237",592169
"Casey Anderson","ARI",0.0453,0.0531,0,4.79655,1,0,0,0,,1,4.494,1.0633,0.5749,0.53295,0.112444,0.4826,,0.0639,0.7369,6.6321,4.3434,1.52694,1.012,0.163974,0.107388,0.05658654868602753,0.26936,1.5459,0.30691,0.699327,,,4.70837,-0.00662239,-0.0477768,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Casey Anderson","sa3022742",814783
"Ivan Armstrong",,0.0439,0.0545,0,4.78521,1,0,0,0,,1,4.478,1.0369,0.5721,0.53169,0.129222,0.4914,,0.0519,0.7352,6.6168,4.4226,1.49613,1.163,0.16418,0.109736,0.05444394052028656,0.263527,1.5283,0.295634,0.709669,,,4.92028,-0.00662856,-0.0486137,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Ivan Armstrong","sa3006358",678371
"Ryan Middendorf",,0.0445,0.0538,0,4.80123,1,0,0,0,,1,4.482,1.0654,0.5755,0.53347,0.125,0.4564,,0.071,0.6867,6.1803,4.1076,1.5046,1.125,0.153213,0.10183,0.05138330161571503,0.269408,1.5218,0.299214,0.702628,,,4.91469,-0.00663259,-0.0476734,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Ryan Middendorf","sa3019506",805437
"JD Hammer",,0.0445,0.0539,0,4.8474,1,0,0,0,,1,4.431,1.0665,0.5772,0.5386,0.143333,0.4139,,0.0432,0.7002,6.3018,3.7251,1.69171,1.29,0.158023,0.0934101,0.06461295485496521,0.268376,1.4804,0.294907,0.705772,,,4.91513,-0.00663746,-0.0476734,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"JD Hammer","19548",670456
"Joe Nahas",,0.0448,0.0536,0,4.78638,1,0,0,0,,1,4.442,1.0348,0.5704,0.53182,0.139889,0.4562,,0.0434,0.741,6.669,4.1058,1.62429,1.259,0.166817,0.102701,0.06411527097225189,0.26248,1.491,0.29231,0.710803,,,4.91625,-0.00665009,-0.0476734,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Joe Nahas","sa3011679",687481
"Hunter Stanley","CLE",0.0439,0.0544,0,4.76217,1,0,0,0,,1,4.396,1.0339,0.5646,0.52913,0.154556,0.3867,,0.0409,0.7955,7.1595,3.4803,2.05715,1.391,0.18096,0.0879663,0.09299363195896149,0.260533,1.4206,0.291333,0.710832,,,4.78192,-0.00665041,-0.0490388,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Hunter Stanley","sa3018148",701533
"Nick Wittgren",,0.0442,0.0542,0,4.91229,1,0,0,0,,1,4.435,1.0907,0.5841,0.54581,0.147667,0.3734,,0.0555,0.6843,6.1587,3.3606,1.83262,1.329,0.154295,0.0841939,0.07010146975517273,0.27226,1.4641,0.2971,0.699875,,,4.91866,-0.0066671,-0.0476639,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Nick Wittgren","15594",621295
"Nick Mondak",,0.0428,0.0556,0,4.87971,1,0,0,0,,1,4.509,1.0297,0.5812,0.54219,0.136333,0.5455,,0.0419,0.7779,7.0011,4.9095,1.42603,1.227,0.172522,0.12098,0.05154135823249817,0.262571,1.5752,0.297059,0.718035,,,5.05963,-0.00667006,-0.0453288,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Nick Mondak","sa3017274",687649
"Yaqui Rivera","BAL",0.0479,0.0608,0.028,4.81716,0.6281,0.0791,0,0,,1,4.485,0.9861,0.5742,0.53524,0.137333,0.5408,,0.0578,0.8746,7.8714,4.8672,1.61723,1.236,0.195006,0.12058,0.07442586123943329,0.253731,1.5269,0.295278,0.713829,,,4.91283,-0.00667194,-0.0482689,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Yaqui Rivera","sa3015504",700072
"Noé Ramirez",,0.0446,0.0537,0,4.85496,1,0,0,0,,1,4.446,0.9848,0.5737,0.53944,0.150556,0.491,,0.0469,0.8667,7.8003,4.419,1.76517,1.355,0.194939,0.110436,0.0845029279589653,0.251989,1.4758,0.288582,0.71311,,,4.91842,-0.00667448,-0.0476734,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Noe Ramirez","12800",598287
"Austin Hansen",,0.0466,0.0634,0.032,4.88268,0.5811,0.0891,0,0,,1,4.469,1.0367,0.5822,0.54252,0.137222,0.4898,,0.0416,0.7697,6.9273,4.4082,1.57146,1.235,0.172231,0.109599,0.06263145804405212,0.263282,1.5265,0.296791,0.707665,,,4.91958,-0.00667747,-0.0476639,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Austin Hansen","sa3006956",667712
"Kolby Kubichek",,0.0446,0.0537,0,4.79808,1,0,0,0,,1,4.507,1.021,0.5741,0.53312,0.124444,0.5416,,0.0522,0.7806,7.0254,4.8744,1.44129,1.12,0.173197,0.120169,0.05302862823009491,0.260912,1.5626,0.298042,0.711982,,,4.91887,-0.0066796,-0.0476734,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Kolby Kubichek","sa3017271",681443
"Blake Rivera",,0.0446,0.0538,0,4.82913,1,0,0,0,,1,4.502,0.9903,0.5747,0.53657,0.133,0.5591,,0.0486,0.857,7.713,5.0319,1.53282,1.197,0.19036,0.124189,0.0661705955862999,0.254295,1.5494,0.295183,0.715009,,,4.91899,-0.00668097,-0.0476734,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Blake Rivera","sa3008261",669690
"J.J. Niekro",,0.0478,0.0583,0.0214,4.78359,0.7213,0.0593,0,0,,1,4.441,1.0544,0.5713,0.53151,0.134556,0.4443,,0.0421,0.7495,6.7455,3.9987,1.68692,1.211,0.168768,0.100045,0.06872325390577316,0.266626,1.4987,0.29957,0.707765,,,4.79032,-0.00668486,-0.0482754,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"J.J. Niekro","sa3017129",673908
"Alex Mauricio","NYY",0.0467,0.0517,0,4.73508,1,0,0,0,,1,4.44,0.9965,0.5623,0.52612,0.154222,0.4691,,0.0424,0.819,7.371,4.2219,1.7459,1.388,0.184459,0.105653,0.0788063108921051,0.253659,1.4656,0.285008,0.72282,,,4.98228,-0.00668792,-0.0486347,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Alex Mauricio","sa3004337",676089
"Harrison Cohen","NYY",0.0468,0.0515,0,4.68531,1,0,0,0,,1,4.5,0.9571,0.5587,0.52059,0.138556,0.5712,,0.0517,0.8847,7.9623,5.1408,1.54884,1.247,0.1966,0.126933,0.06966666877269745,0.24686,1.5283,0.286822,0.726661,,,4.98141,-0.00668848,-0.0486442,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Harrison Cohen","sa3020811",694660
"Joe Vogatsky","BOS",0.0437,0.0547,0,4.98735,1,0,0,0,,1,4.488,1.046,0.5935,0.55415,0.136111,0.495,,0.0516,0.7539,6.7851,4.455,1.52303,1.225,0.167981,0.110294,0.05768716335296631,0.265388,1.541,0.298188,0.701621,,,4.98234,-0.00670818,-0.042917,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Joe Vogatsky","sa3044544",815143
"Jared Simpson","WSN",0.0449,0.0535,0,4.54041,1,0,0,0,,1,4.589,0.9601,0.5484,0.50449,0.0992222,0.7138,,0.0456,0.8608,7.7472,6.4242,1.20594,0.893,0.187579,0.155546,0.032033130526542664,0.250705,1.6739,0.300002,0.73323,,,4.92738,-0.00670837,-0.0486137,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Jared Simpson","sa3022902",688692
"Jason Bilous",,0.0454,0.058,0.0133,4.83039,0.8211,0.0381,0,0,,1,4.512,0.9972,0.5765,0.53671,0.128444,0.5687,,0.0484,0.8398,7.5582,5.1183,1.4767,1.156,0.186126,0.126042,0.06008422374725342,0.256027,1.5659,0.296842,0.713813,,,4.92237,-0.00671898,-0.0476734,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Jason Bilous","sa875998",663467
"Ray Gaither",,0.0449,0.0554,0.0048,4.81869,0.9332,0.0142,0,0,,1,4.476,1.0282,0.5751,0.53541,0.133444,0.5025,,0.045,0.7671,6.9039,4.5225,1.52657,1.201,0.171381,0.112265,0.059115275740623474,0.261728,1.5307,0.295498,0.711077,,,4.92397,-0.00672686,-0.0476639,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Ray Gaither","sa3017270",668877
"Trent Baker","MIN",0.0446,0.0654,0.0304,4.923,0.5877,0.0877,0,0,,1,4.431,1.0682,0.5848,0.547,0.147889,0.4022,,0.0427,0.7081,6.3729,3.6198,1.76057,1.331,0.159806,0.0907696,0.0690363347530365,0.267981,1.4704,0.294019,0.70099,,,4.92195,-0.00672908,-0.0464785,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Trent Baker","sa3017504",694536
"Luke Albright",,0.0448,0.0535,0,4.7754,1,0,0,0,,1,4.502,0.975,0.5689,0.5306,0.131222,0.5753,,0.0473,0.8649,7.7841,5.1777,1.50339,1.181,0.192115,0.127788,0.06432697176933289,0.251328,1.5503,0.292645,0.718138,,,4.92478,-0.00674611,-0.0476734,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Luke Albright","sa3017592",681475
"Danny Kirwin","BOS",0.0434,0.0549,0,5.04882,1,0,0,0,,1,4.472,1.0653,0.5991,0.56098,0.143667,0.4432,,0.0602,0.7365,6.6285,3.9888,1.66178,1.293,0.164691,0.0991055,0.06558587402105331,0.268432,1.5085,0.298414,0.695597,,,4.98576,-0.00674644,-0.042917,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Danny Kirwin","sa3023553",814460
"Cole Paplham","SDP",0.0454,0.0562,0.009,4.68549,0.8854,0.0244,0,0,,1,4.484,1.0032,0.5611,0.52061,0.126556,0.5333,,0.0546,0.8036,7.2324,4.7997,1.50684,1.139,0.179215,0.118934,0.06028100848197937,0.257488,1.5365,0.29557,0.717564,,,4.88262,-0.00675061,-0.052155,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Cole Paplham","sa3020749",800996
"Zack Leban",,0.0433,0.0584,0.0088,4.91364,0.878,0.026,0,0,,1,4.498,1.007,0.5839,0.54596,0.135111,0.5336,,0.0517,0.8425,7.5825,4.8024,1.5789,1.216,0.187305,0.11863,0.0686749592423439,0.257367,1.5406,0.297057,0.707909,,,4.90824,-0.00675753,-0.0473821,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Zack Leban","sa3007967",681671
"Frainger Aranguren",,0.0453,0.0583,0.0139,4.88277,0.8145,0.0395,0,0,,1,4.461,1.0495,0.5817,0.54253,0.139444,0.4601,,0.0472,0.7444,6.6996,4.1409,1.61791,1.255,0.166868,0.103138,0.06373010575771332,0.265448,1.5096,0.296449,0.705961,,,4.92677,-0.00675836,-0.0476639,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Frainger Aranguren","sa3003132",674287
"Dayeison Arias",,0.0448,0.0535,0,4.79583,1,0,0,0,,1,4.468,0.9801,0.5689,0.53287,0.142222,0.5145,,0.0566,0.8586,7.7274,4.6305,1.6688,1.28,0.192167,0.115152,0.07701431959867477,0.251508,1.4946,0.289315,0.714557,,,4.92588,-0.00675849,-0.0476734,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Dayeison Arias","sa3002812",674375
"Triston McKenzie","SDP",0.0456,0.0527,0,4.58253,1,0,0,0,,1,4.427,0.9085,0.5417,0.50917,0.148111,0.5554,,0.0367,1.0005,9.0045,4.9986,1.8014,1.333,0.226,0.125457,0.1005421131849289,0.236903,1.4639,0.283063,0.733918,,,4.78164,-0.00675978,-0.052174,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Triston McKenzie","18000",663474
"Reid Birlingmair",,0.0437,0.0546,0,4.9212,1,0,0,0,,1,4.484,1.0129,0.5839,0.5468,0.142778,0.5107,,0.0529,0.8057,7.2513,4.5963,1.57764,1.285,0.179683,0.113894,0.06578947603702545,0.258366,1.5236,0.292781,0.709898,,,5.0164,-0.00676415,-0.0479851,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Reid Birlingmair","sa3007473",679304
"Josh Rogers",,0.045,0.0534,0,4.76154,1,0,0,0,,1,4.369,1.1147,0.5657,0.52906,0.156333,0.2916,,0.0395,0.5893,5.3037,2.6244,2.02092,1.407,0.134882,0.066743,0.06813916563987732,0.276059,1.4063,0.291096,0.707913,,,4.92793,-0.00677136,-0.0476639,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Josh Rogers","18510",642028
"Trey Riley",,0.0447,0.0537,0,4.78719,1,0,0,0,,1,4.521,0.9969,0.5725,0.53191,0.123111,0.5826,,0.0497,0.8256,7.4304,5.2434,1.4171,1.108,0.182614,0.128865,0.05374917387962341,0.256358,1.5795,0.297208,0.715634,,,4.92704,-0.00677149,-0.0476734,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Trey Riley","sa3007611",681803
"Cam Day","LAD",0.0474,0.0509,0,4.88988,1,0,0,0,,1,4.484,1.034,0.5841,0.54332,0.141444,0.51,,0.051,0.7463,6.7167,4.59,1.46333,1.273,0.166436,0.113738,0.05269848555326462,0.263574,1.544,0.294063,0.713162,,,5.11007,-0.00678893,-0.048687,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Cam Day","sa3023201",701764
"Jesús Broca","MIL",0.0453,0.0531,0,4.61439,1,0,0,0,,1,4.496,1.0144,0.5544,0.51271,0.122556,0.5477,,0.0467,0.7613,6.8517,4.9293,1.38999,1.103,0.169328,0.121819,0.047508902847766876,0.259996,1.5621,0.295533,0.724692,,,4.93471,-0.00680442,-0.0492328,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Jesus Broca","sa3022905",695871
"Ronald Bolaños",,0.0446,0.0538,0,4.80366,1,0,0,0,,1,4.478,1.0521,0.5745,0.53374,0.129667,0.4734,,0.0589,0.7164,6.4476,4.2606,1.51331,1.167,0.159982,0.105717,0.05426529794931412,0.266645,1.5255,0.297594,0.707607,,,4.93066,-0.00681223,-0.0476734,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Ronald Bolanos","20041",671790
"Willian Suarez",,0.0447,0.0536,0,4.79997,1,0,0,0,,1,4.5,0.9887,0.572,0.53333,0.131556,0.5587,,0.0504,0.8431,7.5879,5.0283,1.50904,1.184,0.187356,0.124156,0.06320000439882278,0.254106,1.5474,0.293921,0.715511,,,4.93222,-0.00682974,-0.0476734,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Willian Suarez","sa916841",665980
"Daniel Martinez",,0.0488,0.0607,0.0311,4.81662,0.5993,0.0853,0,0,,1,4.409,1.0392,0.5716,0.53518,0.149333,0.3988,,0.0537,0.7875,7.0875,3.5892,1.97467,1.344,0.178612,0.0904513,0.08816058933734894,0.262656,1.438,0.29469,0.705002,,,4.80473,-0.00685065,-0.0482754,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Daniel Martinez","sa3007734",681979
"Logan Gragg",,0.045,0.0554,0.0054,4.80843,0.9258,0.0158,0,0,,1,4.408,1.0532,0.5717,0.53427,0.149333,0.3896,,0.0495,0.7022,6.3198,3.5064,1.80236,1.344,0.159301,0.0883848,0.07091651111841202,0.265363,1.4428,0.289946,0.706068,,,4.93513,-0.00685236,-0.0476639,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Logan Gragg","sa3010306",685401
"Sean Sullivan","PIT",0.0465,0.0647,0.0345,4.95648,0.5374,0.0984,0,0,,1,4.427,1.0708,0.5881,0.55072,0.148444,0.402,,0.0411,0.7132,6.4188,3.618,1.77413,1.336,0.161102,0.0908064,0.07029590755701065,0.268782,1.4728,0.295413,0.69938,,,4.91357,-0.00685737,-0.0466529,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Sean Sullivan","sa3018185",696155
"M.D. Johnson",,0.0447,0.0536,0,4.79574,1,0,0,0,,1,4.435,1.0401,0.571,0.53286,0.142333,0.4276,,0.0563,0.7235,6.5115,3.8484,1.692,1.281,0.163134,0.0964149,0.06671929359436035,0.263243,1.4677,0.290985,0.706935,,,4.93593,-0.00686136,-0.0476639,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"M.D. Johnson","sa3010364",668724
"Jake Pilarski",,0.0444,0.0539,0,4.84785,1,0,0,0,,1,4.496,1.0327,0.5789,0.53865,0.129889,0.5196,,0.0474,0.7677,6.9093,4.6764,1.47748,1.169,0.170752,0.115569,0.055182404816150665,0.26284,1.5523,0.297819,0.710275,,,4.93505,-0.00686161,-0.0476734,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Jake Pilarski","sa3020685",702355
"Breidy Encarnación",,0.0447,0.0537,0,4.82976,1,0,0,0,,1,4.462,0.9926,0.5727,0.53664,0.144556,0.5066,,0.0461,0.8411,7.5699,4.5594,1.66028,1.301,0.188503,0.113537,0.07496637105941772,0.253907,1.4992,0.290064,0.714439,,,4.93602,-0.00687248,-0.0476734,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Breidy Encarnacion","sa3009205",682697
"Calvin Coker",,0.0445,0.0538,0,4.82004,1,0,0,0,,1,4.444,1.0686,0.5758,0.53556,0.137333,0.4286,,0.0457,0.6764,6.0876,3.8574,1.57816,1.236,0.152205,0.0964447,0.05576057732105255,0.269189,1.4972,0.295081,0.70609,,,4.93633,-0.00687598,-0.0476734,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Calvin Coker","sa3007932",681085
"Stevie Branche",,0.0446,0.0537,0,4.81887,1,0,0,0,,1,4.517,0.974,0.5734,0.53543,0.131444,0.5795,,0.0579,0.8827,7.9443,5.2155,1.52321,1.183,0.195417,0.128293,0.06712420284748077,0.251057,1.5535,0.294039,0.715674,,,4.93647,-0.00687761,-0.0476734,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Stevie Branche","sa3014866",688857
"Mark McLaughlin","CHW",0.0425,0.0558,0,4.93578,1,0,0,0,,1,4.509,1.0593,0.5895,0.54842,0.137889,0.5138,,0.0421,0.7044,6.3396,4.6242,1.37096,1.241,0.156221,0.11395,0.04227101057767868,0.267967,1.5731,0.296196,0.712725,,,5.13235,-0.00687804,-0.0464822,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Mark McLaughlin","sa3020604",687202
"Wilmy Sanchez","NYY",0.0467,0.0516,0,4.67235,1,0,0,0,,1,4.552,0.9628,0.561,0.51915,0.121556,0.653,,0.0384,0.8687,7.8183,5.877,1.33032,1.094,0.190839,0.143453,0.04738578200340271,0.249391,1.6158,0.293081,0.729651,,,4.99791,-0.00688031,-0.0486536,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Wilmy Sanchez","sa3019396",804522
"Edgar Manzo",,0.0462,0.0618,0.0267,4.89204,0.652,0.074,0,0,,1,4.428,1.0737,0.5828,0.54356,0.145667,0.3997,,0.0474,0.6893,6.2037,3.5973,1.72454,1.311,0.155668,0.0902665,0.06540198624134064,0.269713,1.4734,0.294995,0.701554,,,4.93726,-0.00688648,-0.0476734,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Edgar Manzo","sa3009638",686317
"Dane Acker","TEX",0.0463,0.0656,0.037,4.88241,0.5152,0.1032,0,0,,1,4.464,1.0182,0.5817,0.54249,0.141889,0.4992,,0.0438,0.7635,6.8715,4.4928,1.52945,1.277,0.171035,0.111828,0.05920698493719101,0.259679,1.5174,0.290592,0.709533,,,5.02745,-0.00688717,-0.0479851,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Dane Acker","sa3014924",686769
"Randel Clemente","STL",0.0454,0.0529,0,4.55409,1,0,0,0,,1,4.558,0.9229,0.547,0.50601,0.106333,0.7027,,0.0466,0.9487,8.5383,6.3243,1.35008,0.957,0.20814,0.154169,0.05397103726863861,0.242314,1.6256,0.296538,0.730396,,,4.81373,-0.00690706,-0.0507304,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Randel Clemente","sa3016003",695003
"Ashton Goudeau",,0.0406,0.0577,0,5.66874,1,0,0,0,,1,4.521,1.1706,0.6674,0.62986,0.168667,0.4083,,0.0457,0.7081,6.3729,3.6747,1.73426,1.518,0.156625,0.0903119,0.0663127601146698,0.287829,1.5789,0.314063,0.678822,,,5.21936,-0.00691418,-0.0367485,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Ashton Goudeau","15139",623485
"Tyler Santana","CHC",0.0456,0.0527,0,4.70727,1,0,0,0,,1,4.427,1.0693,0.5651,0.52303,0.128444,0.4366,,0.0359,0.6569,5.9121,3.9294,1.50458,1.156,0.148385,0.0986221,0.049762822687625885,0.270401,1.5059,0.296879,0.709461,,,4.85437,-0.00691954,-0.0501831,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Tyler Santana","sa3017542",687825
"Ryan Magdic","ATH",0.0487,0.0634,0.037,5.0355,0.5053,0.1053,0,0,,1,4.472,1.1045,0.6001,0.5595,0.144111,0.4268,,0.0481,0.6431,5.7879,3.8412,1.50679,1.297,0.143806,0.0954383,0.04836762696504593,0.276325,1.5313,0.299197,0.70039,,,5.09284,-0.00692929,-0.0439185,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Ryan Magdic","sa3036846",678163
"David Morgan","SDP",1.4844,1.546,0,4.04911,30.8148,0,0,0.423,,30.8148,133.803,28.498,15.0195,13.8636,3.52316,14.2824,,1.6517,29.3942,8.58509,4.17142,2.05807,1.029,0.219683,0.106742,0.11294066905975342,0.241777,1.38831,0.293989,0.733484,,,4.21071,-0.00695063,0.035445,999,,,,,,,117.39999999999999,3.787096774193548,113,3.6451612903225805,,,,,,,,,,,,,,,,,,,"David Morgan","31616",688158
"Bayden Root",,0.0445,0.0538,0,4.81536,1,0,0,0,,1,4.494,1.0435,0.5765,0.53504,0.126111,0.503,,0.057,0.7278,6.5502,4.527,1.44692,1.135,0.161949,0.111927,0.05002225935459137,0.265252,1.5465,0.297845,0.708058,,,4.94474,-0.00697059,-0.0476734,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Bayden Root","sa3023040",694843
"Manuel Mercedes","SFG",0.0438,0.0545,0,4.608,1,0,0,0,,1,4.482,1.0977,0.5582,0.512,0.098,0.4578,,0.0594,0.5942,5.3478,4.1202,1.29795,0.882,0.132575,0.102142,0.030432850122451782,0.276861,1.5555,0.305476,0.703166,,,4.71809,-0.00697785,-0.0511588,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Manuel Mercedes","sa3015214",692352
