Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Wilyer Abreu","BOS",115,499,438,113,66,26,1,20,63,68,54,1,120,2,3,1,,11,3,0.258094,0.107851,0.241428,0.446723,0.339549,0.45711,0.343947,0.796659,0.199016,4.35379,0.309648,-0.00669964,0.250557,71.4498,12.511,117.28,0.243857,8.41262,10.40303023159504,2.971879005432129,3.12546,199.89999389648438,,,,,,,644.4,5.60347826,644.4,5.60347826,,,,,,,,,,,,,,,,,,,"Wilyer Abreu","23772",677800
"Pete Alonso","BAL",151,654,578,148,82,29,1,36,87,105,58,3,150,13,5,0,,3,1,0.256012,0.0890964,0.22895,0.389152,0.335502,0.496733,0.355372,0.832235,0.240721,2.90888,0.281633,-0.796207,-0.747591,99.7222,22.4646,130.791,-1.5438,-1.97055,22.184698462486267,-14.224255442619324,3.1176,24.440000534057617,,,,,,,894.9,5.926490066,894.9,5.926490066,,,,,,,,,,,,,,,,,,,"Pete Alonso","19251",624413
"Andrés Giménez","TOR",136,586,525,132,92,26,2,12,68,58,39,1,100,16,5,2,,24,4,0.251291,0.0656706,0.17085,0.384375,0.319162,0.375471,0.306107,0.694633,0.12418,6.09013,0.288097,0.00252268,2.00719,65.9849,-3.30806,96.0134,2.00971,4.63296,-0.7457964420318604,10.916293621063232,3.10628,412.2200012207031,,,,,,,613.2,4.508823529,613.2,4.508823529,,,,,,,,,,,,,,,,,,,"Andres Gimenez","19950",665926
"Jacob Wilson","ATH",137,593,544,159,111,36,1,11,72,69,35,1,61,7,5,2,,5,2,0.292955,0.0589071,0.10262,0.574034,0.341061,0.422711,0.331665,0.763772,0.129756,3.68422,0.311569,0.032878,-0.672618,79.0521,8.96271,110.196,-0.63974,-2.9485,6.488646924495697,3.3107569217681885,3.09205,196.44000244140625,,,,,,,689.8,5.035036496,689.8,5.035036496,,,,,,,,,,,,,,,,,,,"Jacob Wilson","33266",805779
"Jarren Duran","BOS",134,580,519,140,82,35,8,16,92,72,49,1,132,7,4,2,,25,5,0.270178,0.0838471,0.228234,0.367374,0.338161,0.458625,0.342865,0.796786,0.188447,7.88269,0.331828,0.975056,2.12442,82.527,14.0306,116.535,3.09947,4.49484,14.39682912826538,-4.219972610473633,3.08319,64.04000091552734,,,,,,,764,5.701492537,764,5.701492537,,,,,,,,,,,,,,,,,,,"Jarren Duran","24617",680776
"Kyle Schwarber","PHI",153,661,557,131,67,21,1,42,92,103,93,3,188,7,4,0,,7,2,0.234395,0.140612,0.284192,0.49478,0.348492,0.501195,0.363507,0.849687,0.266801,3.51797,0.267817,-0.861012,-0.518694,105.114,27.0595,132.989,-1.37971,-0.136477,24.44860029220581,-16.458698943257332,3.06539,24.690000534057617,,,,,,,945.7,6.181045751,945.7,6.181045751,,,,,,,,,,,,,,,,,,,"Kyle Schwarber","16478",656941
"Oneil Cruz","PIT",120,519,459,112,64,22,3,23,70,70,52,2,153,4,3,1,,25,5,0.24509,0.100539,0.294692,0.341169,0.325346,0.45918,0.337451,0.784526,0.21409,6.54749,0.311597,0.215841,2.13613,71.609,10.2808,114.867,2.35197,-0.674531,11.497401475906372,0.986580491065979,3.04349,92.93000030517578,,,,,,,666.8,5.556666666,666.8,5.556666666,,,,,,,,,,,,,,,,,,,"Oneil Cruz","21711",665833
"Kevin McGonigle","DET",131,566,502,128,82,27,1,18,68,67,57,2,95,2,4,1,,11,4,0.255529,0.101213,0.168381,0.601099,0.331265,0.424454,0.328337,0.755719,0.168925,4.1319,0.279969,-0.0479415,-0.406662,73.9288,7.02532,110.472,-0.454604,-1.20554,6.5339943170547485,3.4648293256759644,3.01748,999,,,,,,,654.7,4.997709923,654.7,4.997709923,,,,,,,,,,,,,,,,,,,"Kevin McGonigle","33572",805808
"Mike Trout","LAA",124,536,456,112,64,18,2,28,74,75,70,3,152,6,3,0,,6,1,0.244848,0.131163,0.283968,0.461893,0.35129,0.476376,0.356585,0.827666,0.231528,4.30887,0.2998,-0.297235,-0.152502,82.2458,18.9366,129.004,-0.449737,-1.00856,17.866472899913788,-6.9406578540802,3.00517,178.44000244140625,,,,,,,734.6,5.924193548,734.6,5.924193548,,,,,,,,,,,,,,,,,,,"Mike Trout","10155",545361
"Bo Bichette","NYM",147,634,581,157,105,32,2,19,79,79,43,2,115,4,5,1,,8,3,0.270742,0.0682653,0.181725,0.375652,0.322632,0.428752,0.324507,0.751384,0.158009,3.82458,0.306095,0.155369,-0.855424,80.7596,5.8914,111.184,-0.700056,-0.108532,7.698877692222595,0.5655417516827583,3.00173,92.86000061035156,,,,,,,728.8,4.957823129,728.8,4.957823129,,,,,,,,,,,,,,,,,,,"Bo Bichette","19612",666182
"Ceddanne Rafaela","BOS",136,586,545,141,90,30,4,18,72,69,27,1,129,7,4,2,,23,8,0.259448,0.0460868,0.219711,0.209761,0.301059,0.425231,0.312579,0.726289,0.165782,6.15492,0.307257,0.364657,0.559752,69.0662,-0.226714,95.6716,0.924409,9.10336,-2.06731778383255,11.197804689407349,2.99987,125.02999877929688,,,,,,,646.9,4.756617647,646.9,4.756617647,,,,,,,,,,,,,,,,,,,"Ceddanne Rafaela","24262",678882
"Yainer Diaz","HOU",124,494,462,126,83,23,1,18,59,65,24,1,85,3,4,1,,2,1,0.272814,0.0493312,0.172351,0.286225,0.31081,0.448219,0.325245,0.759029,0.175405,2.9106,0.297073,0.00655094,-0.599157,63.3193,4.89392,109.168,-0.592606,0.0445567,4.750684678554535,7.316161215305328,2.97632,113.04000091552734,,,,,,,567.2,4.574193548,567.2,4.574193548,,,,,,,,,,,,,,,,,,,"Yainer Diaz","23003",673237
"Gleyber Torres","DET",147,634,554,145,100,27,1,19,77,71,70,2,108,4,5,1,,7,3,0.262325,0.110396,0.170872,0.646076,0.346325,0.412901,0.332499,0.759226,0.150576,3.32794,0.29348,-0.478722,-0.906769,84.8713,10.0031,113.339,-1.38549,-3.60061,8.57647156715393,-1.3376476764678955,2.97254,261.510009765625,,,,,,,747.5,5.085034013,747.5,5.085034013,,,,,,,,,,,,,,,,,,,"Gleyber Torres","16997",650402
"JJ Wetherholt","STL",134,580,507,129,87,26,1,15,66,61,57,1,106,10,4,2,,13,3,0.254017,0.0989375,0.182584,0.541873,0.339114,0.398984,0.324769,0.738098,0.144967,4.46934,0.291093,0,0.472674,74.0098,5.51334,110.21,0.472674,0.0092015,7.487906068563461,2.27216455899179,2.97125,999,,,,,,,654.8,4.886567164,654.8,4.886567164,,,,,,,,,,,,,,,,,,,"JJ Wetherholt","34985",802139
"Xander Bogaerts","SDP",136,586,527,135,95,26,0,14,64,62,47,1,105,5,5,2,,15,3,0.255668,0.0809632,0.179126,0.451989,0.320927,0.383071,0.30902,0.703998,0.127403,4.15812,0.293452,0.244723,0.896747,67.3716,-1.92132,101.012,1.14147,0.89408,1.8451110124588013,7.17741334438324,2.91872,237.1999969482422,,,,,,,612.1,4.500735294,612.1,4.500735294,,,,,,,,,,,,,,,,,,,"Xander Bogaerts","12161",593428
"Carlos Correa","HOU",126,543,483,127,86,24,1,16,66,65,51,2,104,3,4,1,,1,1,0.263062,0.0937041,0.192526,0.486708,0.334612,0.418803,0.328072,0.753416,0.155742,2.62321,0.302251,-0.0151077,-0.940866,70.7151,6.6145,111.116,-0.955973,1.45088,6.151552081108093,3.6754138469696045,2.91634,281.2300109863281,,,,,,,615,4.88095238,615,4.88095238,,,,,,,,,,,,,,,,,,,"Carlos Correa","14162",621043
"Royce Lewis","MIN",129,556,504,128,80,26,1,22,65,73,43,1,119,3,4,2,,14,3,0.254576,0.0772673,0.214419,0.360357,0.314958,0.437751,0.324576,0.75271,0.183175,4.35588,0.290623,-0.13048,0.815465,70.9327,5.20344,107.374,0.684985,2.09697,5.519821584224701,3.696042537689209,2.90237,193.64999389648438,,,,,,,656.9,5.092248062,656.9,5.092248062,,,,,,,,,,,,,,,,,,,"Royce Lewis","20437",668904
"Brent Rooker","ATH",150,647,575,152,87,31,2,33,88,99,60,3,168,7,4,0,,7,2,0.264763,0.0929132,0.259317,0.358299,0.339688,0.495167,0.356812,0.834855,0.230404,4.09893,0.315367,-0.212546,-0.25991,99.4505,22.9894,127.519,-0.472456,0.284908,20.515832841396332,-14.641017019748688,2.88047,42.11000061035156,,,,,,,896.4,5.976,896.4,5.976,,,,,,,,,,,,,,,,,,,"Brent Rooker","19627",667670
"CJ Abrams","WSN",140,607,548,144,92,30,4,18,79,69,38,1,112,13,5,2,,31,7,0.262624,0.0632569,0.185109,0.341727,0.32378,0.42936,0.326323,0.753139,0.166736,6.61682,0.29824,0.40334,2.23273,78.2175,6.53518,109.147,2.63607,-7.04302,9.212985515594482,-1.2652435302734375,2.87758,65,,,,,,,729.7,5.212142857,729.7,5.212142857,,,,,,,,,,,,,,,,,,,"CJ Abrams","25768",682928
"Colson Montgomery","CHW",134,580,509,117,72,22,3,21,70,67,53,1,164,11,4,3,,3,1,0.229876,0.0916575,0.282802,0.324104,0.313883,0.405535,0.314449,0.719418,0.175659,4.14251,0.293415,-0.0175948,-0.623182,69.1524,0.655922,100.899,-0.640776,1.84795,-0.026844680309295654,8.05906331539154,2.86376,254.75,,,,,,,619.4,4.622388059,619.4,4.622388059,,,,,,,,,,,,,,,,,,,"Colson Montgomery","29712",695657
"Steven Kwan","CLE",144,623,552,152,114,28,3,7,78,53,59,1,58,4,5,2,,18,5,0.274907,0.0942674,0.092582,1.0182,0.346351,0.373723,0.318385,0.720074,0.0988165,5.43025,0.294276,0.356197,0.657644,76.2926,2.69564,105.052,1.01384,1.60844,4.722789287567139,1.6323572397232056,2.84423,169.60000610351562,,,,,,,672.5,4.670138888,672.5,4.670138888,,,,,,,,,,,,,,,,,,,"Steven Kwan","24610",680757
"Salvador Perez","KCR",146,599,551,143,89,26,0,27,67,83,32,1,121,10,4,2,,1,0,0.258826,0.0526174,0.201867,0.260654,0.308252,0.454087,0.327397,0.76234,0.195261,1.9399,0.283457,-1.35811,-0.759664,77.7416,6.97388,107.058,-2.11777,2.98038,2.8647725582122803,3.9737483263015747,2.80934,91.13999938964844,,,,,,,706.9,4.841780821,706.9,4.841780821,,,,,,,,,,,,,,,,,,,"Salvador Perez","7304",521692
"Francisco Alvarez","NYM",106,422,372,89,53,16,1,19,53,56,41,1,105,6,3,1,,1,0,0.240209,0.0970291,0.249259,0.38927,0.322553,0.442609,0.330763,0.765162,0.2024,2.80487,0.280527,-0.113974,-0.537274,55.9258,6.06673,115.47,-0.651248,-0.428163,7.085397779941559,6.3125781416893005,2.8067,165.25,,,,,,,500,4.716981132,500,4.716981132,,,,,,,,,,,,,,,,,,,"Francisco Alvarez","26121",682626
"Andy Pages","LAD",136,586,531,134,82,27,1,24,72,79,41,1,133,9,4,2,,9,4,0.252111,0.0695201,0.226095,0.307481,0.314143,0.441634,0.325873,0.755778,0.189523,4.05008,0.291122,0.188417,-0.688089,75.396,6.10311,109.328,-0.499672,0.117716,5.983711928129196,1.9232714474201202,2.80459,133.4199981689453,,,,,,,684.9,5.036029411,684.9,5.036029411,,,,,,,,,,,,,,,,,,,"Andy Pages","24816",681624
"Taylor Ward","BAL",147,634,559,137,84,26,1,26,81,86,63,2,149,6,4,1,,6,2,0.245734,0.0995274,0.235739,0.422193,0.326126,0.438112,0.330862,0.764238,0.192378,3.56343,0.286619,-0.418971,-0.819179,84.0287,9.16051,113.906,-1.23815,2.72241,9.147210240364075,-4.066475868225098,2.75174,148.42999267578125,,,,,,,746.5,5.078231292,746.5,5.078231292,,,,,,,,,,,,,,,,,,,"Taylor Ward","17548",621493
"Jung Hoo Lee","SFG",137,593,528,143,94,33,5,12,81,65,53,2,77,6,4,2,,10,4,0.271628,0.0890342,0.130145,0.684116,0.342302,0.419416,0.331653,0.761718,0.147788,5.44743,0.296751,0.466982,-0.499964,79.0463,8.95694,115.171,-0.032982,1.50718,10.633288253098726,-3.5002317428588867,2.74835,339.44000244140625,,,,,,,694.6,5.070072992,694.6,5.070072992,,,,,,,,,,,,,,,,,,,"Jung Hoo Lee","33824",808982
"Brendan Donovan","SEA",124,536,473,123,85,24,1,13,65,59,48,2,81,10,4,1,,5,3,0.259276,0.0889171,0.152002,0.584973,0.337315,0.39606,0.322184,0.733376,0.136784,3.26539,0.286169,-0.133612,-1.17706,67.2804,3.97118,113.016,-1.31067,0.446727,6.9087711572647095,1.3078382313251495,2.72799,268.5799865722656,,,,,,,588.4,4.74516129,588.4,4.74516129,,,,,,,,,,,,,,,,,,,"Brendan Donovan","24679",680977
"Jackson Chourio","MIL",122,526,485,130,79,28,3,20,68,71,33,2,108,3,4,1,,20,6,0.268147,0.0630759,0.205953,0.306263,0.316749,0.460556,0.332579,0.777305,0.192408,5.735,0.305428,0.518537,0.850178,70.4591,8.33442,114.167,1.36872,4.56289,10.197028160095215,-1.1667380332946777,2.71308,19.3799991607666,,,,,,,658.5,5.397540983,658.5,5.397540983,,,,,,,,,,,,,,,,,,,"Jackson Chourio","28806",694192
"Seiya Suzuki","CHC",131,566,501,129,77,24,3,24,78,77,58,2,142,4,4,0,,8,4,0.257503,0.102514,0.250592,0.409089,0.336512,0.464782,0.344371,0.801294,0.207279,4.63783,0.309066,-0.208269,-0.861035,81.3002,14.3967,123.283,-1.0693,1.35016,14.555662155151367,-6.93132472038269,2.70686,113.43000030517578,,,,,,,723.7,5.52442748,723.7,5.52442748,,,,,,,,,,,,,,,,,,,"Seiya Suzuki","30116",673548
"Iván Herrera","STL",122,518,450,122,82,22,1,16,65,60,55,2,101,9,4,1,,9,2,0.270305,0.105577,0.194897,0.541705,0.358072,0.432193,0.345219,0.790265,0.161888,4.17982,0.313404,0.160618,0.022043,74.6879,13.5189,124.219,0.182661,3.01599,15.042817652225494,-6.0358593463897705,2.68316,178.42999267578125,,,,,,,656.6,5.381967213,656.6,5.381967213,,,,,,,,,,,,,,,,,,,"Ivan Herrera","20599",671056
"Dillon Dingler","DET",105,413,373,90,58,18,1,13,47,48,28,1,106,7,3,2,,2,1,0.2422,0.0689109,0.256246,0.268925,0.305959,0.402687,0.308634,0.708646,0.160487,3.41055,0.300587,0.027589,-0.476135,47.3072,-1.48227,96.8993,-0.448546,5.8422,-1.957592397928238,13.907009601593018,2.67705,254.6199951171875,,,,,,,417.1,3.972380952,417.1,3.972380952,,,,,,,,,,,,,,,,,,,"Dillon Dingler","27464",693307
"Jose Altuve","HOU",138,596,531,139,96,26,0,17,70,68,53,2,104,6,5,1,,15,4,0.26191,0.0895703,0.173656,0.51579,0.333401,0.407005,0.3237,0.740405,0.145095,4.28234,0.294558,-0.219562,0.295192,75.583,5.15154,108.104,0.0756304,0.015259,5.7688901126384735,-0.5348952151834965,2.63515,116.5199966430664,,,,,,,676.9,4.905072463,676.9,4.905072463,,,,,,,,,,,,,,,,,,,"Jose Altuve","5417",514888
"Luis Robert Jr.","NYM",128,553,498,119,74,22,1,22,65,73,44,1,145,6,4,2,,28,7,0.239575,0.0793513,0.262227,0.302606,0.306394,0.420929,0.314976,0.727323,0.181353,5.13624,0.290282,-0.369424,1.78486,66.1726,0.862037,104.655,1.41544,1.09494,4.464896082878113,2.8764259815216064,2.63203,105.63999938964844,,,,,,,628.3,4.90859375,628.3,4.90859375,,,,,,,,,,,,,,,,,,,"Luis Robert Jr.","20043",673357
"Brandon Nimmo","TEX",140,607,535,136,88,25,2,20,76,72,56,2,128,10,4,2,,9,2,0.2534,0.0925953,0.211108,0.438616,0.332671,0.42101,0.328503,0.753681,0.16761,4.48808,0.29546,-0.0950779,-0.0518963,79.291,7.6087,112.242,-0.146974,3.5567,8.606595441699028,-3.8099656105041504,2.6277,145.4600067138672,,,,,,,708,5.057142857,708,5.057142857,,,,,,,,,,,,,,,,,,,"Brandon Nimmo","12927",607043
"Colton Cowser","BAL",112,485,424,102,61,21,1,19,61,64,50,1,143,7,3,1,,11,2,0.241673,0.102756,0.295333,0.347932,0.32963,0.434271,0.3321,0.763901,0.192598,4.84459,0.314425,0.120379,0.419947,64.8505,7.50464,114.76,0.540326,-1.81619,8.98315304517746,-0.08285439014434814,2.62016,251.72000122070312,,,,,,,578.7,5.166964285,578.7,5.166964285,,,,,,,,,,,,,,,,,,,"Colton Cowser","29591",681297
"Daulton Varsho","TOR",133,573,516,119,70,24,3,22,71,72,46,1,141,5,4,2,,12,4,0.230246,0.0809672,0.245289,0.33009,0.297458,0.416914,0.308914,0.714372,0.186668,5.34322,0.270909,0.112072,-0.00226531,65.7738,-1.92623,97.947,0.109807,4.92351,-1.276573896408081,6.969809293746948,2.60071,192.2100067138672,,,,,,,608.5,4.575187969,608.5,4.575187969,,,,,,,,,,,,,,,,,,,"Daulton Varsho","19918",662139
"Bo Naylor","CLE",110,435,380,86,52,19,1,14,50,50,47,1,105,3,3,2,,6,2,0.227372,0.109014,0.240981,0.452376,0.315928,0.397088,0.312523,0.713015,0.169716,4.21825,0.273019,-0.0450866,-0.261282,51.1832,-0.187685,101.014,-0.306368,1.66964,0.21324175596237183,10.161149978637695,2.59286,574.2899780273438,,,,,,,449.8,4.089090909,449.8,4.089090909,,,,,,,,,,,,,,,,,,,"Bo Naylor","21865",666310
"Brice Turang","MIL",145,627,559,141,100,25,2,14,73,64,58,1,127,2,5,2,,30,6,0.252799,0.0931906,0.202121,0.461064,0.323531,0.378771,0.308826,0.702303,0.125973,5.65488,0.301405,0.278195,2.49482,71.9195,-2.1523,97.8958,2.77301,0.809063,1.2095835208892822,3.240544617176056,2.58854,48.18000030517578,,,,,,,666.3,4.595172413,666.3,4.595172413,,,,,,,,,,,,,,,,,,,"Brice Turang","22186",668930
"Samuel Basallo","BAL",105,435,393,103,61,21,2,20,57,63,35,1,104,3,3,1,,2,1,0.262121,0.0815236,0.238231,0.342203,0.325396,0.471729,0.341509,0.797126,0.209608,3.39464,0.305985,-0.00736056,-0.577961,61.5116,10.0596,121.241,-0.585322,2.96597,10.316063463687897,-0.13958096504211426,2.57503,160.94000244140625,,,,,,,559.1,5.324761904,559.1,5.324761904,,,,,,,,,,,,,,,,,,,"Samuel Basallo","28824",694212
"Ian Happ","CHC",147,634,548,133,81,29,1,21,80,78,76,2,149,5,4,1,,9,3,0.242672,0.119728,0.23437,0.510852,0.337651,0.417381,0.330043,0.755032,0.174709,3.9995,0.292122,-0.160153,-0.372686,83.6074,8.73919,113.467,-0.532839,1.30883,9.58081430196762,-5.576356530189514,2.56588,184.86000061035156,,,,,,,735.7,5.004761904,735.7,5.004761904,,,,,,,,,,,,,,,,,,,"Ian Happ","17919",664023
"Cody Bellinger","NYY",137,593,533,135,88,25,3,19,75,73,50,1,97,3,5,2,,13,4,0.252643,0.0850371,0.162914,0.521975,0.318684,0.417847,0.319448,0.736532,0.165204,5.14007,0.273444,0.115657,0.249968,73.1681,3.07868,105.728,0.365625,4.96462,4.36994594335556,0.10165691375732422,2.54695,80.98999786376953,,,,,,,663.7,4.844525547,663.7,4.844525547,,,,,,,,,,,,,,,,,,,"Cody Bellinger","15998",641355
"Kazuma Okamoto","TOR",133,573,504,117,66,25,1,26,68,76,59,1,142,6,4,0,,3,1,0.23294,0.102791,0.247663,0.415044,0.318594,0.436772,0.327041,0.755365,0.203832,2.81071,0.269821,-0.162542,-0.60807,74.2062,6.50624,110.434,-0.770612,0,6.275476157665253,-1.2277779579162598,2.53466,999,,,,,,,671.7,5.050375939,671.7,5.050375939,,,,,,,,,,,,,,,,,,,"Kazuma Okamoto","37123",672960
"Ryan Jeffers","MIN",126,507,445,110,70,24,1,16,61,61,48,1,106,9,4,1,,3,1,0.248234,0.0943594,0.209266,0.450907,0.331051,0.411413,0.32478,0.742464,0.163179,3.36752,0.2899,-0.272507,-0.60757,64.6895,4.82318,107.515,-0.880077,-1.3505,3.6073749661445618,3.1075239181518555,2.47171,298.05999755859375,,,,,,,570.6,4.528571428,570.6,4.528571428,,,,,,,,,,,,,,,,,,,"Ryan Jeffers","24618",680777
"Luke Keaschall","MIN",127,550,478,120,82,25,1,12,64,58,54,1,102,13,4,2,,22,5,0.250996,0.0979207,0.186513,0.525008,0.339916,0.38337,0.320365,0.723286,0.132374,4.96388,0.293439,0.0218373,1.43425,68.1889,3.2612,104.473,1.45609,-0.672273,4.353174924850464,0.8056592345237732,2.46339,114.8499984741211,,,,,,,613.8,4.833070866,613.8,4.833070866,,,,,,,,,,,,,,,,,,,"Luke Keaschall","33321",807712
"Marcus Semien","NYM",144,620,552,129,88,23,2,16,71,66,56,1,104,4,5,3,,12,3,0.233555,0.0906706,0.168448,0.53827,0.306994,0.368309,0.297575,0.675303,0.134754,4.47622,0.259052,0.174165,0.222866,65.4811,-7.79415,92.7348,0.397031,6.30604,-4.942939311265945,8.328266859054565,2.45666,266.25,,,,,,,593.3,4.120138888,593.3,4.120138888,,,,,,,,,,,,,,,,,,,"Marcus Semien","12533",543760
"Munetaka Murakami","CHW",131,566,470,104,57,18,1,29,72,74,86,2,193,6,4,0,,12,3,0.220654,0.15148,0.340914,0.444334,0.345737,0.44582,0.344464,0.791557,0.225166,3.81953,0.296276,-0.0752456,0.00236047,81.3428,14.4393,121.575,-0.0728852,0,14.325421690940857,-9.822222709655762,2.45521,999,,,,,,,733.3,5.597709923,733.3,5.597709923,,,,,,,,,,,,,,,,,,,"Munetaka Murakami","37120",808959
"Brandon Lowe","PIT",123,533,475,119,72,23,1,23,66,71,48,2,129,5,4,1,,5,1,0.250973,0.0892504,0.241902,0.368952,0.323051,0.450959,0.333522,0.77401,0.199986,3.95929,0.293994,-0.183538,-0.258918,71.77,8.84882,112.175,-0.442455,-2.86828,7.241549789905548,-1.351609468460083,2.41472,187.57000732421875,,,,,,,645.7,5.249593495,645.7,5.249593495,,,,,,,,,,,,,,,,,,,"Brandon Lowe","18882",664040
"Joey Ortiz","MIL",140,607,549,134,90,29,3,12,70,60,45,1,110,5,5,3,,13,4,0.244356,0.0747867,0.182113,0.410661,0.305443,0.372999,0.297315,0.678442,0.128643,5.15895,0.283674,0.24704,-0.0378793,63.9295,-7.75279,90.0102,0.20916,3.95189,-6.973758175969124,10.35559344291687,2.41043,743.4400024414062,,,,,,,578.9,4.135,578.9,4.135,,,,,,,,,,,,,,,,,,,"Joey Ortiz","25493",687401
"Trent Grisham","NYY",122,526,450,102,60,18,1,22,68,68,66,1,128,5,3,1,,7,2,0.226011,0.124588,0.244213,0.510161,0.328924,0.421601,0.327729,0.750525,0.195589,4.26895,0.261938,-0.0714629,-0.235415,68.3889,6.2642,111.433,-0.306878,-3.3521,6.777772158384323,-1.4743216037750244,2.39462,253.82000732421875,,,,,,,606.6,4.972131147,606.6,4.972131147,,,,,,,,,,,,,,,,,,,"Trent Grisham","18564",663757
"Matt McLain","CIN",139,600,525,123,77,24,2,20,70,69,60,1,164,8,4,2,,19,5,0.233432,0.100833,0.273002,0.369351,0.319748,0.399805,0.31556,0.719554,0.166373,5.05998,0.297207,0.0962477,0.724389,72.1061,1.22026,96.874,0.820636,2.22446,-1.402047574520111,4.559641599655151,2.36454,144.3000030517578,,,,,,,658.9,4.740287769,658.9,4.740287769,,,,,,,,,,,,,,,,,,,"Matt McLain","29695",680574
"Bryson Stott","PHI",136,586,525,133,93,25,2,13,68,60,51,1,96,4,5,2,,25,5,0.252717,0.086872,0.164358,0.528555,0.320541,0.382094,0.308563,0.702635,0.129377,5.57528,0.284595,0.198398,2.12534,67.1542,-2.13876,95.3504,2.32374,2.18241,-0.908029317855835,4.37315559387207,2.35013,181.44000244140625,,,,,,,624.4,4.59117647,624.4,4.59117647,,,,,,,,,,,,,,,,,,,"Bryson Stott","26294",681082
"Luis Arraez","SFG",139,600,553,167,129,30,2,6,74,56,35,1,34,4,6,2,,8,3,0.302365,0.05869,0.0561828,1.04463,0.345873,0.398035,0.324854,0.743908,0.0956697,4.20917,0.310854,0.210483,-0.886885,76.6331,5.7472,110.514,-0.676401,-3.04587,6.799554705619812,-4.177356123924255,2.30977,280.04998779296875,,,,,,,660.8,4.753956834,660.8,4.753956834,,,,,,,,,,,,,,,,,,,"Luis Arraez","18568",650333
"Tyler Soderstrom","ATH",129,559,504,127,76,26,2,24,70,77,44,1,137,5,4,2,,4,1,0.251712,0.0788829,0.244204,0.323021,0.3164,0.45006,0.329742,0.766459,0.198348,3.74801,0.297055,-0.0752315,-0.517449,73.6872,7.58011,108.872,-0.592681,4.2658,5.257325530052185,-1.9693865776062012,2.30713,82.8499984741211,,,,,,,671.4,5.204651162,671.4,5.204651162,,,,,,,,,,,,,,,,,,,"Tyler Soderstrom","27467",691016
"Alec Bohm","PHI",136,586,535,144,99,28,2,15,70,68,39,1,91,6,5,2,,4,1,0.269575,0.0668355,0.155557,0.429653,0.323293,0.415504,0.320627,0.738797,0.145929,3.5712,0.297371,-0.142532,-0.823483,72.8981,3.60519,103.614,-0.966015,-0.0896883,1.5461649894714355,1.4269783720374107,2.2998,239.8699951171875,,,,,,,644.8,4.74117647,644.8,4.74117647,,,,,,,,,,,,,,,,,,,"Alec Bohm","21618",664761
"Denzel Clarke","ATH",106,458,408,95,58,20,4,12,60,49,37,0,146,8,3,3,,18,3,0.232511,0.0808682,0.318243,0.254108,0.306308,0.392375,0.305691,0.698683,0.159863,7.32727,0.327449,0.0453818,1.43726,51.4196,-2.74044,92.3037,1.48264,7.55997,-2.67522394657135,9.197011709213257,2.28184,728.3300170898438,,,,,,,478.4,4.513207547,478.4,4.513207547,,,,,,,,,,,,,,,,,,,"Denzel Clarke","29858",672016
"Evan Carter","TEX",106,458,398,97,63,18,4,12,61,48,49,1,99,6,3,1,,17,6,0.243124,0.10769,0.216932,0.496422,0.33379,0.395209,0.320703,0.728998,0.152085,6.1967,0.293317,0.160967,0.27654,57.0061,2.84615,106.869,0.437507,1.47612,4.148665934801102,2.246489942073822,2.26888,280.4800109863281,,,,,,,513.5,4.844339622,513.5,4.844339622,,,,,,,,,,,,,,,,,,,"Evan Carter","27790",694497
"Konnor Griffin","PIT",114,492,445,115,77,22,2,13,58,53,30,1,127,11,3,2,,28,7,0.257919,0.061749,0.258459,0.238912,0.319274,0.40636,0.316389,0.725634,0.14844,6.28118,0.329656,-0.0461676,1.93356,59.4741,1.33177,100.438,1.8874,-1.66341,2.1428131759166718,3.608812689781189,2.26294,999,,,,,,,553,4.850877192,553,4.850877192,,,,,,,,,,,,,,,,,,,"Konnor Griffin","sa3065496",804606
"Jackson Holliday","BAL",114,492,428,107,70,21,2,13,65,55,56,1,111,3,3,1,,11,5,0.249113,0.114809,0.226324,0.507276,0.338676,0.40008,0.324646,0.738755,0.150967,4.96402,0.305315,-0.0157542,-0.519969,62.773,4.6307,109.625,-0.535723,-2.14344,5.046189069747925,-0.28973937034606934,2.21994,203.14999389648438,,,,,,,549.6,4.821052631,549.6,4.821052631,,,,,,,,,,,,,,,,,,,"Jackson Holliday","31781",702616
